,ID,ROW_ID,COMPANY_CODE,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_SIZE,MATERIAL_LABEL,MATERIAL_CODE,YIELD,UNIT
532,.1~836,836,D3,04,10,04/10,2024-03-10T00:00:00,14,70,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
533,.1~778,778,D3,04,05,04/05,2024-03-05T00:00:00,13,65,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
534,.1~533,533,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
535,.1~90,90,D3,01,08,01/08,2024-01-08T00:00:00,2,8,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
536,.1~541,541,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
537,.1~660,660,D3,03,15,03/15,2024-02-24T00:00:00,11,55,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,1.7509E4,ST
538,.1~122,122,D3,01,11,01/11,2024-01-11T00:00:00,3,11,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
539,.1~557,557,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
540,.1~819,819,D3,04,09,04/09,2024-03-09T00:00:00,14,69,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
541,.1~44,44,D3,01,04,01/04,2024-01-04T00:00:00,1,4,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
542,.1~115,115,D3,01,10,01/10,2024-01-10T00:00:00,2,10,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
543,.1~575,575,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
544,.1~586,586,D3,03,09,03/09,2024-02-18T00:00:00,10,49,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
545,.1~648,648,D3,03,14,03/14,2024-02-23T00:00:00,11,54,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,2.5E4,ST
546,.1~806,806,D3,04,08,04/08,2024-03-08T00:00:00,14,68,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
547,.1~599,599,D3,03,10,03/10,2024-02-19T00:00:00,10,50,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
548,.1~606,606,D3,03,11,03/11,2024-02-20T00:00:00,11,51,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
549,.1~786,786,D3,04,06,04/06,2024-03-06T00:00:00,14,66,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
550,.1~615,615,D3,03,12,03/12,2024-02-21T00:00:00,11,52,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
551,.1~796,796,D3,04,07,04/07,2024-03-07T00:00:00,14,67,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
552,.1~99,99,D3,01,09,01/09,2024-01-09T00:00:00,2,9,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
553,.1~635,635,D3,03,13,03/13,2024-02-22T00:00:00,11,53,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,4.491E3,ST
554,.1~483,483,D3,03,01,03/01,2024-02-10T00:00:00,9,41,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
555,.1~843,843,D3,04,11,04/11,2024-03-11T00:00:00,15,71,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
556,.1~138,138,D3,01,12,01/12,2024-01-12T00:00:00,3,12,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
557,.1~496,496,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
558,.1~511,511,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
559,.1~670,670,D3,03,16,03/16,2024-02-25T00:00:00,12,56,DD-F02,500g Blueberry Muesli,500g,Blueberry Muesli,F02,0,ST
560,.1~838,838,D3,04,10,04/10,2024-03-10T00:00:00,14,70,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
561,.1~39,39,D3,01,04,01/04,2024-01-04T00:00:00,1,4,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
562,.1~709,709,D3,03,20,03/20,2024-02-29T00:00:00,12,60,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
563,.1~590,590,D3,03,10,03/10,2024-02-19T00:00:00,10,50,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
564,.1~75,75,D3,01,07,01/07,2024-01-07T00:00:00,2,7,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
565,.1~534,534,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
566,.1~743,743,D3,04,02,04/02,2024-03-02T00:00:00,13,62,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
567,.1~227,227,D3,01,19,01/19,2024-01-19T00:00:00,4,19,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,7.503E3,ST
568,.1~747,747,D3,04,03,04/03,2024-03-03T00:00:00,13,63,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
569,.1~807,807,D3,04,08,04/08,2024-03-08T00:00:00,14,68,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
570,.1~605,605,D3,03,11,03/11,2024-02-20T00:00:00,11,51,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
571,.1~525,525,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
572,.1~63,63,D3,01,06,01/06,2024-01-06T00:00:00,2,6,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
573,.1~723,723,D3,04,01,04/01,2024-03-01T00:00:00,13,61,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
574,.1~781,781,D3,04,06,04/06,2024-03-06T00:00:00,14,66,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
575,.1~561,561,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
576,.1~97,97,D3,01,09,01/09,2024-01-09T00:00:00,2,9,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
577,.1~659,659,D3,03,15,03/15,2024-02-24T00:00:00,11,55,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,3.324E3,ST
578,.1~123,123,D3,01,11,01/11,2024-01-11T00:00:00,3,11,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
579,.1~118,118,D3,01,10,01/10,2024-01-10T00:00:00,2,10,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
580,.1~89,89,D3,01,08,01/08,2024-01-08T00:00:00,2,8,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
581,.1~638,638,D3,03,14,03/14,2024-02-23T00:00:00,11,54,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
582,.1~774,774,D3,04,05,04/05,2024-03-05T00:00:00,13,65,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
583,.1~672,672,D3,03,16,03/16,2024-02-25T00:00:00,12,56,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,2.5E4,ST
584,.1~572,572,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
585,.1~824,824,D3,04,09,04/09,2024-03-09T00:00:00,14,69,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
586,.1~631,631,D3,03,13,03/13,2024-02-22T00:00:00,11,53,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
587,.1~684,684,D3,03,17,03/17,2024-02-26T00:00:00,12,57,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,1.2676E4,ST
588,.1~545,545,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
589,.1~687,687,D3,03,18,03/18,2024-02-27T00:00:00,12,58,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
590,.1~50,50,D3,01,05,01/05,2024-01-05T00:00:00,1,5,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
591,.1~581,581,D3,03,09,03/09,2024-02-18T00:00:00,10,49,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
592,.1~762,762,D3,04,04,04/04,2024-03-04T00:00:00,13,64,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
593,.1~700,700,D3,03,19,03/19,2024-02-28T00:00:00,12,59,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
594,.1~622,622,D3,03,12,03/12,2024-02-21T00:00:00,11,52,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
595,.1~799,799,D3,04,07,04/07,2024-03-07T00:00:00,14,67,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
596,.1~291,291,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
597,.1~932,932,D3,04,18,04/18,2024-03-18T00:00:00,16,78,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
598,.1~470,470,D3,02,20,02/20,2024-02-09T00:00:00,8,40,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
599,.1~307,307,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
600,.1~467,467,D3,02,19,02/19,2024-02-08T00:00:00,8,39,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,1.173E3,ST
601,.1~314,314,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
602,.1~858,858,D3,04,12,04/12,2024-03-12T00:00:00,15,72,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
603,.1~151,151,D3,01,13,01/13,2024-01-13T00:00:00,3,13,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
604,.1~456,456,D3,02,18,02/18,2024-02-07T00:00:00,8,38,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,2.5E4,ST
605,.1~327,327,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
606,.1~916,916,D3,04,17,04/17,2024-03-17T00:00:00,16,77,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
607,.1~343,343,D3,02,09,02/09,2024-01-29T00:00:00,6,29,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
608,.1~185,185,D3,01,16,01/16,2024-01-16T00:00:00,4,16,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
609,.1~352,352,D3,02,10,02/10,2024-01-30T00:00:00,6,30,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
610,.1~444,444,D3,02,17,02/17,2024-02-06T00:00:00,8,37,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,1.0827E4,ST
611,.1~904,904,D3,04,16,04/16,2024-03-16T00:00:00,16,76,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
612,.1~872,872,D3,04,13,04/13,2024-03-13T00:00:00,15,73,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
613,.1~362,362,D3,02,11,02/11,2024-01-31T00:00:00,7,31,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
614,.1~158,158,D3,01,14,01/14,2024-01-14T00:00:00,3,14,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
615,.1~233,233,D3,01,20,01/20,2024-01-20T00:00:00,4,20,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
616,.1~426,426,D3,02,16,02/16,2024-02-05T00:00:00,8,36,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
617,.1~375,375,D3,02,12,02/12,2024-02-01T00:00:00,7,32,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
618,.1~27,27,D3,01,03,01/03,2024-01-03T00:00:00,1,3,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
619,.1~175,175,D3,01,15,01/15,2024-01-15T00:00:00,3,15,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
620,.1~388,388,D3,02,13,02/13,2024-02-02T00:00:00,7,33,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
621,.1~877,877,D3,04,14,04/14,2024-03-14T00:00:00,15,74,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
622,.1~890,890,D3,04,15,04/15,2024-03-15T00:00:00,15,75,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
623,.1~22,22,D3,01,02,01/02,2024-01-02T00:00:00,1,2,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
624,.1~409,409,D3,02,15,02/15,2024-02-04T00:00:00,7,35,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
625,.1~401,401,D3,02,14,02/14,2024-02-03T00:00:00,7,34,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
626,.1~247,247,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
627,.1~268,268,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
628,.1~277,277,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
629,.1~842,842,D3,04,11,04/11,2024-03-11T00:00:00,15,71,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
630,.1~216,216,D3,01,18,01/18,2024-01-18T00:00:00,4,18,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,2.5E4,ST
631,.1~509,509,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
632,.1~7,7,D3,01,01,01/01,2024-01-01T00:00:00,1,1,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
633,.1~140,140,D3,01,12,01/12,2024-01-12T00:00:00,3,12,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
634,.1~487,487,D3,03,01,03/01,2024-02-10T00:00:00,9,41,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
635,.1~501,501,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
636,.1~946,946,D3,04,19,04/19,2024-03-19T00:00:00,16,79,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
637,.1~954,954,D3,04,20,04/20,2024-03-20T00:00:00,16,80,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
638,.1~203,203,D3,01,17,01/17,2024-01-17T00:00:00,4,17,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,4.497E3,ST
639,.1~259,259,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F06,500g Mixed Fruit Muesli,500g,Mixed Fruit Muesli,F06,0,ST
640,.1~485,485,D3,03,01,03/01,2024-02-10T00:00:00,9,41,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
641,.1~785,785,D3,04,06,04/06,2024-03-06T00:00:00,14,66,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
642,.1~730,730,D3,04,01,04/01,2024-03-01T00:00:00,13,61,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
643,.1~284,284,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
644,.1~144,144,D3,01,12,01/12,2024-01-12T00:00:00,3,12,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,1.7835E4,ST
645,.1~70,70,D3,01,06,01/06,2024-01-06T00:00:00,2,6,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
646,.1~595,595,D3,03,10,03/10,2024-02-19T00:00:00,10,50,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
647,.1~294,294,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
648,.1~200,200,D3,01,17,01/17,2024-01-17T00:00:00,4,17,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
649,.1~753,753,D3,04,03,04/03,2024-03-03T00:00:00,13,63,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
650,.1~808,808,D3,04,08,04/08,2024-03-08T00:00:00,14,68,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
651,.1~927,927,D3,04,18,04/18,2024-03-18T00:00:00,16,78,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
652,.1~304,304,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
653,.1~111,111,D3,01,10,01/10,2024-01-10T00:00:00,2,10,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
654,.1~316,316,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
655,.1~12,12,D3,01,01,01/01,2024-01-01T00:00:00,1,1,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
656,.1~577,577,D3,03,09,03/09,2024-02-18T00:00:00,10,49,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
657,.1~52,52,D3,01,05,01/05,2024-01-05T00:00:00,1,5,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
658,.1~224,224,D3,01,19,01/19,2024-01-19T00:00:00,4,19,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
659,.1~235,235,D3,01,20,01/20,2024-01-20T00:00:00,4,20,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
660,.1~737,737,D3,04,02,04/02,2024-03-02T00:00:00,13,62,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
661,.1~955,955,D3,04,20,04/20,2024-03-20T00:00:00,16,80,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
662,.1~772,772,D3,04,05,04/05,2024-03-05T00:00:00,13,65,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
663,.1~625,625,D3,03,13,03/13,2024-02-22T00:00:00,11,53,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
664,.1~102,102,D3,01,09,01/09,2024-01-09T00:00:00,2,9,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
665,.1~246,246,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
666,.1~641,641,D3,03,14,03/14,2024-02-23T00:00:00,11,54,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
667,.1~850,850,D3,04,11,04/11,2024-03-11T00:00:00,15,71,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
668,.1~616,616,D3,03,12,03/12,2024-02-21T00:00:00,11,52,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
669,.1~947,947,D3,04,19,04/19,2024-03-19T00:00:00,16,79,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
670,.1~255,255,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
671,.1~798,798,D3,04,07,04/07,2024-03-07T00:00:00,14,67,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
672,.1~473,473,D3,02,20,02/20,2024-02-09T00:00:00,8,40,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
673,.1~267,267,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
674,.1~674,674,D3,03,17,03/17,2024-02-26T00:00:00,12,57,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
675,.1~207,207,D3,01,18,01/18,2024-01-18T00:00:00,4,18,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
676,.1~466,466,D3,02,19,02/19,2024-02-08T00:00:00,8,39,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
677,.1~602,602,D3,03,11,03/11,2024-02-20T00:00:00,11,51,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
678,.1~868,868,D3,04,13,04/13,2024-03-13T00:00:00,15,73,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
679,.1~383,383,D3,02,12,02/12,2024-02-01T00:00:00,7,32,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,5.05E2,ST
680,.1~40,40,D3,01,04,01/04,2024-01-04T00:00:00,1,4,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
681,.1~385,385,D3,02,13,02/13,2024-02-02T00:00:00,7,33,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
682,.1~505,505,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
683,.1~891,891,D3,04,15,04/15,2024-03-15T00:00:00,15,75,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
684,.1~763,763,D3,04,04,04/04,2024-03-04T00:00:00,13,64,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
685,.1~399,399,D3,02,14,02/14,2024-02-03T00:00:00,7,34,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
686,.1~831,831,D3,04,10,04/10,2024-03-10T00:00:00,14,70,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
687,.1~667,667,D3,03,16,03/16,2024-02-25T00:00:00,12,56,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
688,.1~529,529,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
689,.1~26,26,D3,01,03,01/03,2024-01-03T00:00:00,1,3,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
690,.1~132,132,D3,01,11,01/11,2024-01-11T00:00:00,3,11,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,1.9165E4,ST
691,.1~88,88,D3,01,08,01/08,2024-01-08T00:00:00,2,8,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
692,.1~881,881,D3,04,14,04/14,2024-03-14T00:00:00,15,74,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
693,.1~163,163,D3,01,14,01/14,2024-01-14T00:00:00,3,14,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
694,.1~81,81,D3,01,07,01/07,2024-01-07T00:00:00,2,7,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
695,.1~418,418,D3,02,15,02/15,2024-02-04T00:00:00,7,35,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
696,.1~520,520,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
697,.1~690,690,D3,03,18,03/18,2024-02-27T00:00:00,12,58,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
698,.1~427,427,D3,02,16,02/16,2024-02-05T00:00:00,8,36,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
699,.1~718,718,D3,03,20,03/20,2024-02-29T00:00:00,12,60,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
700,.1~452,452,D3,02,18,02/18,2024-02-07T00:00:00,8,38,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
701,.1~863,863,D3,04,12,04/12,2024-03-12T00:00:00,15,72,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
702,.1~190,190,D3,01,16,01/16,2024-01-16T00:00:00,4,16,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
703,.1~333,333,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
704,.1~499,499,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
705,.1~913,913,D3,04,17,04/17,2024-03-17T00:00:00,16,77,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
706,.1~571,571,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
707,.1~911,911,D3,04,16,04/16,2024-03-16T00:00:00,16,76,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
708,.1~655,655,D3,03,15,03/15,2024-02-24T00:00:00,11,55,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
709,.1~15,15,D3,01,02,01/02,2024-01-02T00:00:00,1,2,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
