,ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,DISTRIBUTION_CHANNEL,DC_NAME,PRICE,CURRENCY
977,.1~978,978,D3,03,01,03/01,2024-02-10T00:00:00,9,41,DD-F13,1kg Strawberry Muesli,12,Grocery chains,7.95,EUR
978,.1~979,979,D3,03,01,03/01,2024-02-10T00:00:00,9,41,DD-F14,1kg Raisin Muesli,10,Hypermarket,6.70,EUR
979,.1~980,980,D3,03,01,03/01,2024-02-10T00:00:00,9,41,DD-F14,1kg Raisin Muesli,12,Grocery chains,6.90,EUR
980,.1~981,981,D3,03,01,03/01,2024-02-10T00:00:00,9,41,DD-F15,1kg Original Muesli,10,Hypermarket,7.85,EUR
981,.1~982,982,D3,03,01,03/01,2024-02-10T00:00:00,9,41,DD-F15,1kg Original Muesli,12,Grocery chains,7.75,EUR
982,.1~983,983,D3,03,01,03/01,2024-02-10T00:00:00,9,41,DD-F16,1kg Mixed Fruit Muesli,10,Hypermarket,7.70,EUR
983,.1~984,984,D3,03,01,03/01,2024-02-10T00:00:00,9,41,DD-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.80,EUR
984,.1~985,985,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F01,500g Nut Muesli,12,Grocery chains,5.42,EUR
985,.1~986,986,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F01,500g Nut Muesli,14,Indept. grocers,5.35,EUR
986,.1~987,987,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F02,500g Blueberry Muesli,12,Grocery chains,5.40,EUR
987,.1~988,988,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F02,500g Blueberry Muesli,14,Indept. grocers,5.20,EUR
988,.1~989,989,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F03,500g Strawberry Muesli,12,Grocery chains,4.85,EUR
989,.1~990,990,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F03,500g Strawberry Muesli,14,Indept. grocers,6.00,EUR
990,.1~991,991,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F04,500g Raisin Muesli,12,Grocery chains,5.40,EUR
991,.1~992,992,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
992,.1~993,993,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F05,500g Original Muesli,12,Grocery chains,7.67,EUR
993,.1~994,994,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F05,500g Original Muesli,14,Indept. grocers,9.77,EUR
994,.1~995,995,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F06,500g Mixed Fruit Muesli,12,Grocery chains,5.00,EUR
995,.1~996,996,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F06,500g Mixed Fruit Muesli,14,Indept. grocers,5.30,EUR
996,.1~997,997,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F11,1kg Nut Muesli,10,Hypermarket,7.60,EUR
997,.1~998,998,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F11,1kg Nut Muesli,12,Grocery chains,8.00,EUR
998,.1~999,999,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F12,1kg Blueberry Muesli,10,Hypermarket,7.70,EUR
999,.1~1000,1000,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F12,1kg Blueberry Muesli,12,Grocery chains,8.40,EUR
1000,.1~1001,1001,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F13,1kg Strawberry Muesli,10,Hypermarket,7.80,EUR
1001,.1~1002,1002,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F13,1kg Strawberry Muesli,12,Grocery chains,7.95,EUR
1002,.1~1003,1003,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F14,1kg Raisin Muesli,10,Hypermarket,6.70,EUR
1003,.1~1004,1004,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F14,1kg Raisin Muesli,12,Grocery chains,6.90,EUR
1004,.1~1005,1005,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F15,1kg Original Muesli,10,Hypermarket,7.85,EUR
1005,.1~1006,1006,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F15,1kg Original Muesli,12,Grocery chains,7.75,EUR
1006,.1~1007,1007,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F16,1kg Mixed Fruit Muesli,10,Hypermarket,7.70,EUR
1007,.1~1008,1008,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.80,EUR
1008,.1~1009,1009,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F01,500g Nut Muesli,12,Grocery chains,5.42,EUR
1009,.1~1010,1010,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F01,500g Nut Muesli,14,Indept. grocers,5.35,EUR
1010,.1~1011,1011,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F02,500g Blueberry Muesli,12,Grocery chains,5.40,EUR
1011,.1~1012,1012,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F02,500g Blueberry Muesli,14,Indept. grocers,5.20,EUR
1012,.1~1013,1013,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F03,500g Strawberry Muesli,12,Grocery chains,4.85,EUR
1013,.1~1014,1014,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F03,500g Strawberry Muesli,14,Indept. grocers,6.00,EUR
1014,.1~1015,1015,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F04,500g Raisin Muesli,12,Grocery chains,5.40,EUR
1015,.1~1016,1016,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
1016,.1~1017,1017,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F05,500g Original Muesli,12,Grocery chains,7.67,EUR
1017,.1~1018,1018,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F05,500g Original Muesli,14,Indept. grocers,9.77,EUR
1018,.1~1019,1019,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F06,500g Mixed Fruit Muesli,12,Grocery chains,5.00,EUR
1019,.1~1020,1020,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F06,500g Mixed Fruit Muesli,14,Indept. grocers,5.30,EUR
1020,.1~1021,1021,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F11,1kg Nut Muesli,10,Hypermarket,7.60,EUR
1021,.1~1022,1022,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F11,1kg Nut Muesli,12,Grocery chains,8.00,EUR
1022,.1~1023,1023,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F12,1kg Blueberry Muesli,10,Hypermarket,7.70,EUR
1023,.1~1024,1024,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F12,1kg Blueberry Muesli,12,Grocery chains,8.40,EUR
1024,.1~1025,1025,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F13,1kg Strawberry Muesli,10,Hypermarket,7.80,EUR
1025,.1~1026,1026,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F13,1kg Strawberry Muesli,12,Grocery chains,7.95,EUR
1026,.1~1027,1027,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F14,1kg Raisin Muesli,10,Hypermarket,6.70,EUR
1027,.1~1028,1028,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F14,1kg Raisin Muesli,12,Grocery chains,6.90,EUR
1028,.1~1029,1029,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F15,1kg Original Muesli,10,Hypermarket,7.85,EUR
1029,.1~1030,1030,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F15,1kg Original Muesli,12,Grocery chains,7.75,EUR
1030,.1~1031,1031,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F16,1kg Mixed Fruit Muesli,10,Hypermarket,7.70,EUR
1031,.1~1032,1032,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.80,EUR
1032,.1~1033,1033,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F01,500g Nut Muesli,12,Grocery chains,5.42,EUR
1033,.1~1034,1034,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F01,500g Nut Muesli,14,Indept. grocers,5.35,EUR
1034,.1~1035,1035,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F02,500g Blueberry Muesli,12,Grocery chains,5.40,EUR
1035,.1~1036,1036,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F02,500g Blueberry Muesli,14,Indept. grocers,5.20,EUR
1036,.1~1037,1037,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F03,500g Strawberry Muesli,12,Grocery chains,4.85,EUR
1037,.1~1038,1038,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F03,500g Strawberry Muesli,14,Indept. grocers,6.00,EUR
1038,.1~1039,1039,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F04,500g Raisin Muesli,12,Grocery chains,5.40,EUR
1039,.1~1040,1040,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
1040,.1~1041,1041,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F05,500g Original Muesli,12,Grocery chains,7.67,EUR
1041,.1~1042,1042,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F05,500g Original Muesli,14,Indept. grocers,8.00,EUR
1042,.1~1043,1043,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F06,500g Mixed Fruit Muesli,12,Grocery chains,5.00,EUR
1043,.1~1044,1044,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F06,500g Mixed Fruit Muesli,14,Indept. grocers,5.88,EUR
1044,.1~1045,1045,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F11,1kg Nut Muesli,10,Hypermarket,7.60,EUR
1045,.1~1046,1046,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F11,1kg Nut Muesli,12,Grocery chains,8.00,EUR
1046,.1~1047,1047,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F12,1kg Blueberry Muesli,10,Hypermarket,7.70,EUR
1047,.1~1048,1048,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F12,1kg Blueberry Muesli,12,Grocery chains,8.40,EUR
1048,.1~1049,1049,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F13,1kg Strawberry Muesli,10,Hypermarket,7.80,EUR
1049,.1~1050,1050,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F13,1kg Strawberry Muesli,12,Grocery chains,7.95,EUR
1050,.1~1051,1051,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F14,1kg Raisin Muesli,10,Hypermarket,6.70,EUR
1051,.1~1052,1052,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F14,1kg Raisin Muesli,12,Grocery chains,6.90,EUR
1052,.1~1053,1053,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F15,1kg Original Muesli,10,Hypermarket,7.85,EUR
1053,.1~1054,1054,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F15,1kg Original Muesli,12,Grocery chains,7.75,EUR
1054,.1~1055,1055,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F16,1kg Mixed Fruit Muesli,10,Hypermarket,7.70,EUR
1055,.1~1056,1056,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.80,EUR
1056,.1~1057,1057,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F01,500g Nut Muesli,12,Grocery chains,5.42,EUR
1057,.1~1058,1058,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F01,500g Nut Muesli,14,Indept. grocers,5.35,EUR
1058,.1~1059,1059,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F02,500g Blueberry Muesli,12,Grocery chains,5.40,EUR
1059,.1~1060,1060,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F02,500g Blueberry Muesli,14,Indept. grocers,5.20,EUR
1060,.1~1061,1061,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F03,500g Strawberry Muesli,12,Grocery chains,4.85,EUR
1061,.1~1062,1062,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F03,500g Strawberry Muesli,14,Indept. grocers,6.00,EUR
1062,.1~1063,1063,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F04,500g Raisin Muesli,12,Grocery chains,5.40,EUR
1063,.1~1064,1064,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
1064,.1~1065,1065,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F05,500g Original Muesli,12,Grocery chains,7.67,EUR
1065,.1~1066,1066,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F05,500g Original Muesli,14,Indept. grocers,8.00,EUR
1066,.1~1067,1067,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F06,500g Mixed Fruit Muesli,12,Grocery chains,5.00,EUR
1067,.1~1068,1068,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F06,500g Mixed Fruit Muesli,14,Indept. grocers,5.88,EUR
1068,.1~1069,1069,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F11,1kg Nut Muesli,10,Hypermarket,7.60,EUR
1069,.1~1070,1070,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F11,1kg Nut Muesli,12,Grocery chains,8.00,EUR
1070,.1~1071,1071,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F12,1kg Blueberry Muesli,10,Hypermarket,7.70,EUR
1071,.1~1072,1072,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F12,1kg Blueberry Muesli,12,Grocery chains,8.40,EUR
1072,.1~1073,1073,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F13,1kg Strawberry Muesli,10,Hypermarket,7.80,EUR
1073,.1~1074,1074,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F13,1kg Strawberry Muesli,12,Grocery chains,7.95,EUR
1074,.1~1075,1075,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F14,1kg Raisin Muesli,10,Hypermarket,6.10,EUR
1075,.1~1076,1076,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F14,1kg Raisin Muesli,12,Grocery chains,6.90,EUR
1076,.1~1077,1077,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F15,1kg Original Muesli,10,Hypermarket,7.85,EUR
1077,.1~1078,1078,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F15,1kg Original Muesli,12,Grocery chains,7.75,EUR
1078,.1~1079,1079,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F16,1kg Mixed Fruit Muesli,10,Hypermarket,7.40,EUR
1079,.1~1080,1080,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F16,1kg Mixed Fruit Muesli,12,Grocery chains,8.20,EUR
1080,.1~1081,1081,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F01,500g Nut Muesli,12,Grocery chains,5.42,EUR
1081,.1~1082,1082,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F01,500g Nut Muesli,14,Indept. grocers,5.35,EUR
1082,.1~1083,1083,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F02,500g Blueberry Muesli,12,Grocery chains,5.40,EUR
1083,.1~1084,1084,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F02,500g Blueberry Muesli,14,Indept. grocers,5.20,EUR
1084,.1~1085,1085,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F03,500g Strawberry Muesli,12,Grocery chains,4.85,EUR
1085,.1~1086,1086,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F03,500g Strawberry Muesli,14,Indept. grocers,6.00,EUR
1086,.1~1087,1087,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F04,500g Raisin Muesli,12,Grocery chains,5.15,EUR
1087,.1~1088,1088,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
1088,.1~1089,1089,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F05,500g Original Muesli,12,Grocery chains,7.67,EUR
1089,.1~1090,1090,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F05,500g Original Muesli,14,Indept. grocers,8.00,EUR
1090,.1~1091,1091,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F06,500g Mixed Fruit Muesli,12,Grocery chains,4.00,EUR
1091,.1~1092,1092,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F06,500g Mixed Fruit Muesli,14,Indept. grocers,5.88,EUR
1092,.1~1093,1093,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F11,1kg Nut Muesli,10,Hypermarket,7.60,EUR
1093,.1~1094,1094,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F11,1kg Nut Muesli,12,Grocery chains,8.00,EUR
1094,.1~1095,1095,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F12,1kg Blueberry Muesli,10,Hypermarket,7.70,EUR
1095,.1~1096,1096,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F12,1kg Blueberry Muesli,12,Grocery chains,8.40,EUR
1096,.1~1097,1097,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F13,1kg Strawberry Muesli,10,Hypermarket,7.80,EUR
1097,.1~1098,1098,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F13,1kg Strawberry Muesli,12,Grocery chains,7.95,EUR
1098,.1~1099,1099,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F14,1kg Raisin Muesli,10,Hypermarket,6.10,EUR
1099,.1~1100,1100,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F14,1kg Raisin Muesli,12,Grocery chains,6.90,EUR
1100,.1~1101,1101,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F15,1kg Original Muesli,10,Hypermarket,7.85,EUR
1101,.1~1102,1102,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F15,1kg Original Muesli,12,Grocery chains,7.75,EUR
1102,.1~1103,1103,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F16,1kg Mixed Fruit Muesli,10,Hypermarket,7.40,EUR
1103,.1~1104,1104,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F16,1kg Mixed Fruit Muesli,12,Grocery chains,8.20,EUR
1104,.1~1105,1105,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F01,500g Nut Muesli,12,Grocery chains,5.42,EUR
1105,.1~1106,1106,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F01,500g Nut Muesli,14,Indept. grocers,5.35,EUR
1106,.1~1107,1107,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F02,500g Blueberry Muesli,12,Grocery chains,5.40,EUR
1107,.1~1108,1108,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F02,500g Blueberry Muesli,14,Indept. grocers,5.20,EUR
1108,.1~1109,1109,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F03,500g Strawberry Muesli,12,Grocery chains,4.85,EUR
1109,.1~1110,1110,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F03,500g Strawberry Muesli,14,Indept. grocers,6.00,EUR
1110,.1~1111,1111,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F04,500g Raisin Muesli,12,Grocery chains,5.15,EUR
1111,.1~1112,1112,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
1112,.1~1113,1113,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F05,500g Original Muesli,12,Grocery chains,7.67,EUR
1113,.1~1114,1114,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F05,500g Original Muesli,14,Indept. grocers,7.50,EUR
1114,.1~1115,1115,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F06,500g Mixed Fruit Muesli,12,Grocery chains,4.00,EUR
1115,.1~1116,1116,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F06,500g Mixed Fruit Muesli,14,Indept. grocers,5.88,EUR
1116,.1~1117,1117,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F11,1kg Nut Muesli,10,Hypermarket,7.60,EUR
1117,.1~1118,1118,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F11,1kg Nut Muesli,12,Grocery chains,8.00,EUR
1118,.1~1119,1119,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F12,1kg Blueberry Muesli,10,Hypermarket,7.70,EUR
1119,.1~1120,1120,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F12,1kg Blueberry Muesli,12,Grocery chains,8.40,EUR
1120,.1~1121,1121,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F13,1kg Strawberry Muesli,10,Hypermarket,7.80,EUR
1121,.1~1122,1122,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F13,1kg Strawberry Muesli,12,Grocery chains,7.95,EUR
1122,.1~1123,1123,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F14,1kg Raisin Muesli,10,Hypermarket,6.10,EUR
1123,.1~1124,1124,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F14,1kg Raisin Muesli,12,Grocery chains,6.90,EUR
1124,.1~1125,1125,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F15,1kg Original Muesli,10,Hypermarket,7.85,EUR
1125,.1~1126,1126,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F15,1kg Original Muesli,12,Grocery chains,7.00,EUR
1126,.1~1127,1127,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F16,1kg Mixed Fruit Muesli,10,Hypermarket,7.40,EUR
1127,.1~1128,1128,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F16,1kg Mixed Fruit Muesli,12,Grocery chains,8.20,EUR
1128,.1~1129,1129,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F01,500g Nut Muesli,12,Grocery chains,5.42,EUR
1129,.1~1130,1130,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F01,500g Nut Muesli,14,Indept. grocers,5.35,EUR
1130,.1~1131,1131,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F02,500g Blueberry Muesli,12,Grocery chains,5.40,EUR
1131,.1~1132,1132,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F02,500g Blueberry Muesli,14,Indept. grocers,5.20,EUR
1132,.1~1133,1133,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F03,500g Strawberry Muesli,12,Grocery chains,4.85,EUR
1133,.1~1134,1134,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F03,500g Strawberry Muesli,14,Indept. grocers,6.00,EUR
1134,.1~1135,1135,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F04,500g Raisin Muesli,12,Grocery chains,5.15,EUR
1135,.1~1136,1136,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
1136,.1~1137,1137,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F05,500g Original Muesli,12,Grocery chains,7.67,EUR
1137,.1~1138,1138,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F05,500g Original Muesli,14,Indept. grocers,7.50,EUR
1138,.1~1139,1139,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F06,500g Mixed Fruit Muesli,12,Grocery chains,4.00,EUR
1139,.1~1140,1140,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F06,500g Mixed Fruit Muesli,14,Indept. grocers,5.88,EUR
1140,.1~1141,1141,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F11,1kg Nut Muesli,10,Hypermarket,7.60,EUR
1141,.1~1142,1142,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F11,1kg Nut Muesli,12,Grocery chains,8.00,EUR
1142,.1~1143,1143,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F12,1kg Blueberry Muesli,10,Hypermarket,8.00,EUR
1143,.1~1144,1144,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F12,1kg Blueberry Muesli,12,Grocery chains,8.70,EUR
1144,.1~1145,1145,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F13,1kg Strawberry Muesli,10,Hypermarket,7.80,EUR
1145,.1~1146,1146,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F13,1kg Strawberry Muesli,12,Grocery chains,7.95,EUR
1146,.1~1147,1147,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F14,1kg Raisin Muesli,10,Hypermarket,6.10,EUR
1147,.1~1148,1148,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F14,1kg Raisin Muesli,12,Grocery chains,6.90,EUR
1148,.1~1149,1149,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F15,1kg Original Muesli,10,Hypermarket,7.85,EUR
1149,.1~1150,1150,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F15,1kg Original Muesli,12,Grocery chains,7.00,EUR
1150,.1~1151,1151,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F16,1kg Mixed Fruit Muesli,10,Hypermarket,7.40,EUR
1151,.1~1152,1152,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F16,1kg Mixed Fruit Muesli,12,Grocery chains,8.20,EUR
1152,.1~1153,1153,D3,03,09,03/09,2024-02-18T00:00:00,10,49,DD-F01,500g Nut Muesli,12,Grocery chains,5.10,EUR
1153,.1~1154,1154,D3,03,09,03/09,2024-02-18T00:00:00,10,49,DD-F01,500g Nut Muesli,14,Indept. grocers,5.35,EUR
1154,.1~1155,1155,D3,03,09,03/09,2024-02-18T00:00:00,10,49,DD-F02,500g Blueberry Muesli,12,Grocery chains,5.40,EUR
1155,.1~1156,1156,D3,03,09,03/09,2024-02-18T00:00:00,10,49,DD-F02,500g Blueberry Muesli,14,Indept. grocers,5.20,EUR
1156,.1~1157,1157,D3,03,09,03/09,2024-02-18T00:00:00,10,49,DD-F03,500g Strawberry Muesli,12,Grocery chains,4.85,EUR
1157,.1~1158,1158,D3,03,09,03/09,2024-02-18T00:00:00,10,49,DD-F03,500g Strawberry Muesli,14,Indept. grocers,6.00,EUR
1158,.1~1159,1159,D3,03,09,03/09,2024-02-18T00:00:00,10,49,DD-F04,500g Raisin Muesli,12,Grocery chains,5.15,EUR
1159,.1~1160,1160,D3,03,09,03/09,2024-02-18T00:00:00,10,49,DD-F04,500g Raisin Muesli,14,Indept. grocers,5.30,EUR
1160,.1~1161,1161,D3,03,09,03/09,2024-02-18T00:00:00,10,49,DD-F05,500g Original Muesli,12,Grocery chains,7.67,EUR
