,ID,ROW_ID,COMPANY_CODE,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,GL_ACCOUNT_NUMBER,GL_ACCOUNT_NAME,FS_LEVEL_1,FS_LEVEL_2,FS_LEVEL_3,FS_LEVEL_4,DEBIT_CREDIT_INDICATOR,AMOUNT_ABS,AMOUNT,AMOUNT_INV,AMOUNT_BS,AMOUNT_IS,CURRENCY
911,.1~912,912,D3,04,17,04/17,2024-03-17T00:00:00,16,77,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,30831.16,-30831.16,30831.16,-30831.16,0.00,EUR
912,.1~913,913,D3,04,17,04/17,2024-03-17T00:00:00,16,77,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,30831.16,30831.16,-30831.16,0.00,-30831.16,EUR
913,.1~914,914,D3,04,17,04/17,2024-03-17T00:00:00,16,77,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,24964.20,-24964.20,24964.20,-24964.20,0.00,EUR
914,.1~915,915,D3,04,17,04/17,2024-03-17T00:00:00,16,77,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,34417.38,34417.38,-34417.38,34417.38,0.00,EUR
915,.1~916,916,D3,04,17,04/17,2024-03-17T00:00:00,16,77,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,89529.00,-89529.00,89529.00,0.00,89529.00,EUR
916,.1~917,917,D3,04,17,04/17,2024-03-17T00:00:00,16,77,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,24964.20,24964.20,-24964.20,0.00,-24964.20,EUR
917,.1~918,918,D3,04,17,04/17,2024-03-17T00:00:00,16,77,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,34417.38,-34417.38,34417.38,0.00,34417.38,EUR
918,.1~919,919,D3,04,18,04/18,2024-03-18T00:00:00,16,78,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,16180.90,16180.90,-16180.90,16180.90,0.00,EUR
919,.1~920,920,D3,04,18,04/18,2024-03-18T00:00:00,16,78,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Credit,16180.90,-16180.90,16180.90,-16180.90,0.00,EUR
920,.1~921,921,D3,04,18,04/18,2024-03-18T00:00:00,16,78,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,267480.95,267480.95,-267480.95,267480.95,0.00,EUR
921,.1~922,922,D3,04,18,04/18,2024-03-18T00:00:00,16,78,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,31760.61,-31760.61,31760.61,-31760.61,0.00,EUR
922,.1~923,923,D3,04,18,04/18,2024-03-18T00:00:00,16,78,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,31760.61,31760.61,-31760.61,0.00,-31760.61,EUR
923,.1~924,924,D3,04,18,04/18,2024-03-18T00:00:00,16,78,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,62514.10,-62514.10,62514.10,-62514.10,0.00,EUR
924,.1~925,925,D3,04,18,04/18,2024-03-18T00:00:00,16,78,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,35474.56,35474.56,-35474.56,35474.56,0.00,EUR
925,.1~926,926,D3,04,18,04/18,2024-03-18T00:00:00,16,78,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,267480.95,-267480.95,267480.95,0.00,267480.95,EUR
926,.1~927,927,D3,04,18,04/18,2024-03-18T00:00:00,16,78,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,62514.10,62514.10,-62514.10,0.00,-62514.10,EUR
927,.1~928,928,D3,04,18,04/18,2024-03-18T00:00:00,16,78,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,35474.56,-35474.56,35474.56,0.00,35474.56,EUR
928,.1~929,929,D3,04,19,04/19,2024-03-19T00:00:00,16,79,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,89867.25,89867.25,-89867.25,89867.25,0.00,EUR
929,.1~930,930,D3,04,19,04/19,2024-03-19T00:00:00,16,79,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Credit,89867.25,-89867.25,89867.25,-89867.25,0.00,EUR
930,.1~931,931,D3,04,19,04/19,2024-03-19T00:00:00,16,79,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,135550.30,135550.30,-135550.30,135550.30,0.00,EUR
931,.1~932,932,D3,04,19,04/19,2024-03-19T00:00:00,16,79,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,50788.24,-50788.24,50788.24,-50788.24,0.00,EUR
932,.1~933,933,D3,04,19,04/19,2024-03-19T00:00:00,16,79,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,50788.24,50788.24,-50788.24,0.00,-50788.24,EUR
933,.1~934,934,D3,04,19,04/19,2024-03-19T00:00:00,16,79,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,31687.62,-31687.62,31687.62,-31687.62,0.00,EUR
934,.1~935,935,D3,04,19,04/19,2024-03-19T00:00:00,16,79,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,52995.42,52995.42,-52995.42,52995.42,0.00,EUR
935,.1~936,936,D3,04,19,04/19,2024-03-19T00:00:00,16,79,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,135550.30,-135550.30,135550.30,0.00,135550.30,EUR
936,.1~937,937,D3,04,19,04/19,2024-03-19T00:00:00,16,79,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,31687.62,31687.62,-31687.62,0.00,-31687.62,EUR
937,.1~938,938,D3,04,19,04/19,2024-03-19T00:00:00,16,79,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,52995.42,-52995.42,52995.42,0.00,52995.42,EUR
938,.1~939,939,D3,04,20,04/20,2024-03-20T00:00:00,16,80,2010,Accumulated Depreciation - Buildings,Balance Sheet,Assets,Long-Term Assets,,Credit,1250.00,-1250.00,1250.00,-1250.00,0.00,EUR
939,.1~940,940,D3,04,20,04/20,2024-03-20T00:00:00,16,80,11010,Accumulated depreciation - machinery and equipment,Balance Sheet,Assets,Long-Term Assets,,Credit,52083.33,-52083.33,52083.33,-52083.33,0.00,EUR
940,.1~941,941,D3,04,20,04/20,2024-03-20T00:00:00,16,80,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Credit,82387.05,-82387.05,82387.05,-82387.05,0.00,EUR
941,.1~942,942,D3,04,20,04/20,2024-03-20T00:00:00,16,80,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,66670.80,66670.80,-66670.80,66670.80,0.00,EUR
942,.1~943,943,D3,04,20,04/20,2024-03-20T00:00:00,16,80,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Credit,66670.80,-66670.80,66670.80,-66670.80,0.00,EUR
943,.1~944,944,D3,04,20,04/20,2024-03-20T00:00:00,16,80,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,328519.25,328519.25,-328519.25,328519.25,0.00,EUR
944,.1~945,945,D3,04,20,04/20,2024-03-20T00:00:00,16,80,211120,Depreciation-buildings,Income Statement,Operating Expenses,,,Debit,1250.00,1250.00,-1250.00,0.00,-1250.00,EUR
945,.1~946,946,D3,04,20,04/20,2024-03-20T00:00:00,16,80,211130,Depreciation - machinery and equipment,Income Statement,Operating Expenses,,,Debit,52083.33,52083.33,-52083.33,0.00,-52083.33,EUR
946,.1~947,947,D3,04,20,04/20,2024-03-20T00:00:00,16,80,476900,Interest expenses,Income Statement,"Sales, General, and Administrative Expenses",Interest Expenses,,Debit,7387.05,7387.05,-7387.05,0.00,-7387.05,EUR
947,.1~948,948,D3,04,20,04/20,2024-03-20T00:00:00,16,80,500000,Direct labor costs,Income Statement,Operating Expenses,,,Debit,20000.00,20000.00,-20000.00,0.00,-20000.00,EUR
948,.1~949,949,D3,04,20,04/20,2024-03-20T00:00:00,16,80,510000,Factory Overhead Expenses,Income Statement,Operating Expenses,,,Debit,15000.00,15000.00,-15000.00,0.00,-15000.00,EUR
949,.1~950,950,D3,04,20,04/20,2024-03-20T00:00:00,16,80,520000,"Sales, General and Administrative Expenses",Income Statement,"Sales, General, and Administrative Expenses",SG&A,,Debit,40000.00,40000.00,-40000.00,0.00,-40000.00,EUR
950,.1~951,951,D3,04,20,04/20,2024-03-20T00:00:00,16,80,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,87367.23,-87367.23,87367.23,-87367.23,0.00,EUR
951,.1~952,952,D3,04,20,04/20,2024-03-20T00:00:00,16,80,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,328519.25,-328519.25,328519.25,0.00,328519.25,EUR
952,.1~953,953,D3,04,20,04/20,2024-03-20T00:00:00,16,80,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,87367.23,87367.23,-87367.23,0.00,-87367.23,EUR
