,ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,DISTRIBUTION_CHANNEL,DC_NAME,PRICE,CURRENCY
567,.1~568,568,C2,02,04,02/04,2024-01-24T00:00:00,5,24,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
568,.1~569,569,C2,02,04,02/04,2024-01-24T00:00:00,5,24,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
569,.1~570,570,C2,02,04,02/04,2024-01-24T00:00:00,5,24,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
570,.1~571,571,C2,02,04,02/04,2024-01-24T00:00:00,5,24,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
571,.1~572,572,C2,02,04,02/04,2024-01-24T00:00:00,5,24,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
572,.1~573,573,C2,02,04,02/04,2024-01-24T00:00:00,5,24,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
573,.1~574,574,C2,02,04,02/04,2024-01-24T00:00:00,5,24,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
574,.1~575,575,C2,02,04,02/04,2024-01-24T00:00:00,5,24,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
575,.1~576,576,C2,02,04,02/04,2024-01-24T00:00:00,5,24,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
576,.1~577,577,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
577,.1~578,578,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
578,.1~579,579,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
579,.1~580,580,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.48,EUR
580,.1~581,581,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
581,.1~582,582,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
582,.1~583,583,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
583,.1~584,584,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F04,500g Raisin Muesli,14,Indept. grocers,6.95,EUR
584,.1~585,585,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
585,.1~586,586,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
586,.1~587,587,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
587,.1~588,588,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
588,.1~589,589,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
589,.1~590,590,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
590,.1~591,591,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
591,.1~592,592,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
592,.1~593,593,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
593,.1~594,594,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
594,.1~595,595,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
595,.1~596,596,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
596,.1~597,597,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
597,.1~598,598,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
598,.1~599,599,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
599,.1~600,600,C2,02,05,02/05,2024-01-25T00:00:00,5,25,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
600,.1~601,601,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
601,.1~602,602,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
602,.1~603,603,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
603,.1~604,604,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.48,EUR
604,.1~605,605,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
605,.1~606,606,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
606,.1~607,607,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
607,.1~608,608,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F04,500g Raisin Muesli,14,Indept. grocers,6.95,EUR
608,.1~609,609,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
609,.1~610,610,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
610,.1~611,611,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
611,.1~612,612,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
612,.1~613,613,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
613,.1~614,614,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
614,.1~615,615,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
615,.1~616,616,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
616,.1~617,617,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
617,.1~618,618,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
618,.1~619,619,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
619,.1~620,620,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
620,.1~621,621,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
621,.1~622,622,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
622,.1~623,623,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
623,.1~624,624,C2,02,06,02/06,2024-01-26T00:00:00,6,26,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
624,.1~625,625,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
625,.1~626,626,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
626,.1~627,627,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
627,.1~628,628,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.48,EUR
628,.1~629,629,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
629,.1~630,630,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
630,.1~631,631,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
631,.1~632,632,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F04,500g Raisin Muesli,14,Indept. grocers,6.95,EUR
632,.1~633,633,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
633,.1~634,634,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
634,.1~635,635,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
635,.1~636,636,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
636,.1~637,637,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
637,.1~638,638,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
638,.1~639,639,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
639,.1~640,640,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
640,.1~641,641,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
641,.1~642,642,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
642,.1~643,643,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
643,.1~644,644,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
644,.1~645,645,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
645,.1~646,646,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
646,.1~647,647,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
647,.1~648,648,C2,02,07,02/07,2024-01-27T00:00:00,6,27,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
648,.1~649,649,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
649,.1~650,650,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
650,.1~651,651,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
651,.1~652,652,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.48,EUR
652,.1~653,653,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
653,.1~654,654,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
654,.1~655,655,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
655,.1~656,656,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F04,500g Raisin Muesli,14,Indept. grocers,6.95,EUR
656,.1~657,657,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
657,.1~658,658,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
658,.1~659,659,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
659,.1~660,660,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
660,.1~661,661,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
661,.1~662,662,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
662,.1~663,663,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
663,.1~664,664,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
664,.1~665,665,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
665,.1~666,666,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
666,.1~667,667,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
667,.1~668,668,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
668,.1~669,669,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
669,.1~670,670,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
670,.1~671,671,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
671,.1~672,672,C2,02,08,02/08,2024-01-28T00:00:00,6,28,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
672,.1~673,673,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
673,.1~674,674,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
674,.1~675,675,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
675,.1~676,676,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.48,EUR
676,.1~677,677,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
677,.1~678,678,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
678,.1~679,679,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
679,.1~680,680,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F04,500g Raisin Muesli,14,Indept. grocers,6.95,EUR
680,.1~681,681,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
681,.1~682,682,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
682,.1~683,683,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
683,.1~684,684,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
684,.1~685,685,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
685,.1~686,686,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
686,.1~687,687,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
687,.1~688,688,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
688,.1~689,689,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
689,.1~690,690,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
690,.1~691,691,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
691,.1~692,692,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
692,.1~693,693,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
693,.1~694,694,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
694,.1~695,695,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
695,.1~696,696,C2,02,09,02/09,2024-01-29T00:00:00,6,29,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
696,.1~697,697,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
697,.1~698,698,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
698,.1~699,699,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
699,.1~700,700,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.48,EUR
700,.1~701,701,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
701,.1~702,702,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
702,.1~703,703,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
703,.1~704,704,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F04,500g Raisin Muesli,14,Indept. grocers,6.95,EUR
704,.1~705,705,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
705,.1~706,706,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
706,.1~707,707,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
707,.1~708,708,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
708,.1~709,709,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
709,.1~710,710,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
710,.1~711,711,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
711,.1~712,712,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
712,.1~713,713,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
713,.1~714,714,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
714,.1~715,715,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
715,.1~716,716,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
716,.1~717,717,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
717,.1~718,718,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
718,.1~719,719,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
719,.1~720,720,C2,02,10,02/10,2024-01-30T00:00:00,6,30,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
720,.1~721,721,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
721,.1~722,722,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
722,.1~723,723,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
723,.1~724,724,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F02,500g Blueberry Muesli,14,Indept. grocers,6.00,EUR
724,.1~725,725,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
725,.1~726,726,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
726,.1~727,727,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
727,.1~728,728,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F04,500g Raisin Muesli,14,Indept. grocers,6.95,EUR
728,.1~729,729,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
729,.1~730,730,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
730,.1~731,731,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
731,.1~732,732,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
732,.1~733,733,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
733,.1~734,734,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
734,.1~735,735,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
735,.1~736,736,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
736,.1~737,737,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
737,.1~738,738,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
738,.1~739,739,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
739,.1~740,740,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
740,.1~741,741,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
741,.1~742,742,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
742,.1~743,743,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
743,.1~744,744,C2,02,11,02/11,2024-01-31T00:00:00,7,31,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
744,.1~745,745,C2,02,12,02/12,2024-02-01T00:00:00,7,32,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
745,.1~746,746,C2,02,12,02/12,2024-02-01T00:00:00,7,32,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
746,.1~747,747,C2,02,12,02/12,2024-02-01T00:00:00,7,32,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
747,.1~748,748,C2,02,12,02/12,2024-02-01T00:00:00,7,32,CC-F02,500g Blueberry Muesli,14,Indept. grocers,6.00,EUR
748,.1~749,749,C2,02,12,02/12,2024-02-01T00:00:00,7,32,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
749,.1~750,750,C2,02,12,02/12,2024-02-01T00:00:00,7,32,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
750,.1~751,751,C2,02,12,02/12,2024-02-01T00:00:00,7,32,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
751,.1~752,752,C2,02,12,02/12,2024-02-01T00:00:00,7,32,CC-F04,500g Raisin Muesli,14,Indept. grocers,6.95,EUR
752,.1~753,753,C2,02,12,02/12,2024-02-01T00:00:00,7,32,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
753,.1~754,754,C2,02,12,02/12,2024-02-01T00:00:00,7,32,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
754,.1~755,755,C2,02,12,02/12,2024-02-01T00:00:00,7,32,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
755,.1~756,756,C2,02,12,02/12,2024-02-01T00:00:00,7,32,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
756,.1~757,757,C2,02,12,02/12,2024-02-01T00:00:00,7,32,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
757,.1~758,758,C2,02,12,02/12,2024-02-01T00:00:00,7,32,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
