,ID,ROW_ID,PLANT,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,EVENT_TYPE,DOCUMENT_TYPE,MOVEMENT_TYPE,STORAGE_LOCATION,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,MATERIAL_DOCUMENT,DEBIT_CREDIT_INDICATOR,UNIT,QUANTITY_ABS,QUANTITY
528,.1~529,529,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P01,Large Box (1kg),Raw materials,P01,1kg,Large Box,4900016412,Credit,ST,26000,-26000
529,.1~530,530,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P02,Large Bag (1kg),Raw materials,P02,1kg,Large Bag,4900016412,Credit,ST,26000,-26000
530,.1~531,531,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,4900016412,Credit,KG,7800.000,-7800.000
531,.1~532,532,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R05,Wheat,Raw materials,R05,,Wheat,4900016412,Credit,KG,9100.000,-9100.000
532,.1~533,533,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R06,Oats,Raw materials,R06,,Oats,4900016412,Credit,KG,9100.000,-9100.000
533,.1~534,534,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016436,Credit,ST,670,-670
534,.1~535,535,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016435,Credit,ST,681,-681
535,.1~536,536,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016434,Credit,ST,637,-637
536,.1~537,537,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016432,Credit,ST,647,-647
537,.1~538,538,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016428,Credit,ST,1231,-1231
538,.1~539,539,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016423,Credit,ST,1059,-1059
539,.1~540,540,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016419,Credit,ST,2668,-2668
540,.1~541,541,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016417,Credit,ST,1845,-1845
541,.1~542,542,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016413,Credit,ST,1970,-1970
542,.1~543,543,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016430,Credit,ST,1878,-1878
543,.1~544,544,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016428,Credit,ST,1087,-1087
544,.1~545,545,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016426,Credit,ST,987,-987
545,.1~546,546,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016423,Credit,ST,990,-990
546,.1~547,547,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016421,Credit,ST,1078,-1078
547,.1~548,548,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,4900016430,Credit,ST,783,-783
548,.1~549,549,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,4900016428,Credit,ST,870,-870
549,.1~550,550,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,4900016413,Credit,ST,934,-934
550,.1~551,551,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,4900016417,Credit,ST,873,-873
551,.1~552,552,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,4900016419,Credit,ST,887,-887
552,.1~553,553,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,4900016421,Credit,ST,1777,-1777
553,.1~554,554,C2,02,04,02/04,2024-01-24T00:00:00,5,24,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,4900016426,Credit,ST,968,-968
554,.1~555,555,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Movement for Completion Confirm.,Goods Issue,GR for order,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016441,Debit,ST,14994,14994
555,.1~556,556,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Movement for Completion Confirm.,Goods Issue,GR for order,02,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,4900016439,Debit,ST,6672,6672
556,.1~557,557,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P01,Large Box (1kg),Raw materials,P01,1kg,Large Box,4900016440,Credit,ST,6672,-6672
557,.1~558,558,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P02,Large Bag (1kg),Raw materials,P02,1kg,Large Bag,4900016440,Credit,ST,6672,-6672
558,.1~559,559,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,4900016443,Credit,ST,14994,-14994
559,.1~560,560,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,4900016443,Credit,ST,14994,-14994
560,.1~561,561,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R01,Nuts,Raw materials,R01,,Nuts,4900016443,Credit,KG,749.700,-749.700
561,.1~562,562,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,4900016440,Credit,KG,2001.600,-2001.600
562,.1~563,563,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,4900016443,Credit,KG,749.700,-749.700
563,.1~564,564,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,4900016443,Credit,KG,749.700,-749.700
564,.1~565,565,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R04,Raisins,Raw materials,R04,,Raisins,4900016443,Credit,KG,749.700,-749.700
565,.1~566,566,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R05,Wheat,Raw materials,R05,,Wheat,4900016443,Credit,KG,2249.100,-2249.100
566,.1~567,567,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R05,Wheat,Raw materials,R05,,Wheat,4900016440,Credit,KG,2335.200,-2335.200
567,.1~568,568,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R06,Oats,Raw materials,R06,,Oats,4900016440,Credit,KG,2335.200,-2335.200
568,.1~569,569,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R06,Oats,Raw materials,R06,,Oats,4900016443,Credit,KG,2249.100,-2249.100
569,.1~570,570,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016453,Credit,ST,1079,-1079
570,.1~571,571,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016451,Credit,ST,1072,-1072
571,.1~572,572,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016447,Credit,ST,1080,-1080
572,.1~573,573,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016468,Credit,ST,705,-705
573,.1~574,574,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016466,Credit,ST,585,-585
574,.1~575,575,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016464,Credit,ST,628,-628
575,.1~576,576,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016460,Credit,ST,614,-614
576,.1~577,577,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016462,Credit,ST,688,-688
577,.1~578,578,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016447,Credit,ST,1977,-1977
578,.1~579,579,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016451,Credit,ST,839,-839
579,.1~580,580,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016456,Credit,ST,936,-936
580,.1~581,581,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016453,Credit,ST,908,-908
581,.1~582,582,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016458,Credit,ST,3036,-3036
582,.1~583,583,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016445,Credit,ST,1787,-1787
583,.1~584,584,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,4900016456,Credit,ST,1614,-1614
584,.1~585,585,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,4900016453,Credit,ST,1954,-1954
585,.1~586,586,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,4900016445,Credit,ST,989,-989
586,.1~587,587,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,4900016451,Credit,ST,1564,-1564
587,.1~588,588,C2,02,05,02/05,2024-01-25T00:00:00,5,25,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,4900016449,Credit,ST,2395,-2395
588,.1~589,589,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Movement for Completion Confirm.,Goods Issue,GR for order,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016476,Debit,ST,26000,26000
589,.1~590,590,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,4900016477,Credit,ST,26000,-26000
590,.1~591,591,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,4900016477,Credit,ST,26000,-26000
591,.1~592,592,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R01,Nuts,Raw materials,R01,,Nuts,4900016477,Credit,KG,1300.000,-1300.000
592,.1~593,593,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,4900016477,Credit,KG,1300.000,-1300.000
593,.1~594,594,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,4900016477,Credit,KG,1300.000,-1300.000
594,.1~595,595,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R04,Raisins,Raw materials,R04,,Raisins,4900016477,Credit,KG,1300.000,-1300.000
595,.1~596,596,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R05,Wheat,Raw materials,R05,,Wheat,4900016477,Credit,KG,3900.000,-3900.000
596,.1~597,597,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R06,Oats,Raw materials,R06,,Oats,4900016477,Credit,KG,3900.000,-3900.000
597,.1~598,598,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016499,Credit,ST,670,-670
598,.1~599,599,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016493,Credit,ST,674,-674
599,.1~600,600,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016483,Credit,ST,1930,-1930
600,.1~601,601,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016497,Credit,ST,589,-589
601,.1~602,602,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016487,Credit,ST,1169,-1169
602,.1~603,603,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016485,Credit,ST,2133,-2133
603,.1~604,604,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016480,Credit,ST,1112,-1112
604,.1~605,605,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016495,Credit,ST,674,-674
605,.1~606,606,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016483,Credit,ST,915,-915
606,.1~607,607,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016501,Credit,ST,2202,-2202
607,.1~608,608,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016480,Credit,ST,1903,-1903
608,.1~609,609,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016487,Credit,ST,1695,-1695
609,.1~610,610,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016489,Credit,ST,1957,-1957
610,.1~611,611,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016491,Credit,ST,2007,-2007
611,.1~612,612,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016475,Credit,ST,2078,-2078
612,.1~613,613,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,4900016480,Credit,ST,790,-790
613,.1~614,614,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,4900016475,Credit,ST,983,-983
614,.1~615,615,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,4900016501,Credit,ST,905,-905
615,.1~616,616,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,4900016491,Credit,ST,932,-932
616,.1~617,617,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,4900016489,Credit,ST,1590,-1590
617,.1~618,618,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,4900016487,Credit,ST,852,-852
618,.1~619,619,C2,02,06,02/06,2024-01-26T00:00:00,6,26,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,4900016485,Credit,ST,899,-899
619,.1~620,620,C2,02,07,02/07,2024-01-27T00:00:00,6,27,Goods Movement for Completion Confirm.,Goods Issue,GR for order,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016508,Debit,ST,23006,23006
620,.1~621,621,C2,02,07,02/07,2024-01-27T00:00:00,6,27,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,4900016509,Credit,ST,23006,-23006
621,.1~622,622,C2,02,07,02/07,2024-01-27T00:00:00,6,27,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,4900016509,Credit,ST,23006,-23006
622,.1~623,623,C2,02,07,02/07,2024-01-27T00:00:00,6,27,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R01,Nuts,Raw materials,R01,,Nuts,4900016509,Credit,KG,1150.300,-1150.300
623,.1~624,624,C2,02,07,02/07,2024-01-27T00:00:00,6,27,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,4900016509,Credit,KG,1150.300,-1150.300
624,.1~625,625,C2,02,07,02/07,2024-01-27T00:00:00,6,27,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,4900016509,Credit,KG,1150.300,-1150.300
625,.1~626,626,C2,02,07,02/07,2024-01-27T00:00:00,6,27,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R04,Raisins,Raw materials,R04,,Raisins,4900016509,Credit,KG,1150.300,-1150.300
626,.1~627,627,C2,02,07,02/07,2024-01-27T00:00:00,6,27,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R05,Wheat,Raw materials,R05,,Wheat,4900016509,Credit,KG,3450.900,-3450.900
627,.1~628,628,C2,02,07,02/07,2024-01-27T00:00:00,6,27,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R06,Oats,Raw materials,R06,,Oats,4900016509,Credit,KG,3450.900,-3450.900
628,.1~629,629,C2,02,07,02/07,2024-01-27T00:00:00,6,27,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016521,Credit,ST,1186,-1186
629,.1~630,630,C2,02,07,02/07,2024-01-27T00:00:00,6,27,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016519,Credit,ST,1158,-1158
630,.1~631,631,C2,02,07,02/07,2024-01-27T00:00:00,6,27,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016517,Credit,ST,2073,-2073
631,.1~632,632,C2,02,07,02/07,2024-01-27T00:00:00,6,27,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016525,Credit,ST,668,-668
632,.1~633,633,C2,02,07,02/07,2024-01-27T00:00:00,6,27,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016515,Credit,ST,1010,-1010
633,.1~634,634,C2,02,07,02/07,2024-01-27T00:00:00,6,27,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016511,Credit,ST,2259,-2259
634,.1~635,635,C2,02,07,02/07,2024-01-27T00:00:00,6,27,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016521,Credit,ST,1933,-1933
