,ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,SALES_ORDER_NUMBER,LINE_ITEM,STORAGE_LOCATION,REGION,AREA,CITY,COUNTRY,POSTAL_CODE,CUSTOMER_NUMBER,DISTRIBUTION_CHANNEL,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,QUANTITY,QUANTITY_DELIVERED,UNIT,NET_PRICE,NET_VALUE,COST,CURRENCY,CONTRIBUTION_MARGIN,CONTRIBUTION_MARGIN_PCT
1209,.1~1210,1210,C2,03,11,03/11,2024-02-20T00:00:00,11,51,14554,4,02,Nrth Rhine Westfalia,West,HÜCKELHOVEN,Germany,41836,80156,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,774,774,ST,7.26,5619.24,1756.98,EUR,3862.26000,0.69
1210,.1~1211,1211,C2,03,11,03/11,2024-02-20T00:00:00,11,51,14552,2,02,Nrth Rhine Westfalia,West,PADERBORN,Germany,33100,80159,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,843,843,ST,7.26,6120.18,1913.61,EUR,4206.57000,0.69
1211,.1~1212,1212,C2,03,11,03/11,2024-02-20T00:00:00,11,51,14550,2,02,Bavaria,South,NÜRNBERG,Germany,90451,80125,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,917,917,ST,7.26,6657.42,2081.59,EUR,4575.83000,0.69
1212,.1~1213,1213,C2,03,11,03/11,2024-02-20T00:00:00,11,51,14550,4,02,Bavaria,South,NÜRNBERG,Germany,90451,80125,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,855,855,ST,7.26,6207.30,1940.85,EUR,4266.45000,0.69
1213,.1~1214,1214,C2,03,11,03/11,2024-02-20T00:00:00,11,51,14552,1,02,Nrth Rhine Westfalia,West,PADERBORN,Germany,33100,80159,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,907,907,ST,7.26,6584.82,2058.89,EUR,4525.93000,0.69
1214,.1~1215,1215,C2,03,11,03/11,2024-02-20T00:00:00,11,51,14571,1,02,Bavaria,South,MÜNCHEN,Germany,80804,80188,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,656,656,ST,7.40,4854.40,806.88,EUR,4047.52000,0.83
1215,.1~1216,1216,C2,03,11,03/11,2024-02-20T00:00:00,11,51,14569,1,02,Nrth Rhine Westfalia,West,GELSENKIRCHEN-BUER,Germany,45894,80243,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,634,634,ST,7.40,4691.60,779.82,EUR,3911.78000,0.83
1216,.1~1217,1217,C2,03,11,03/11,2024-02-20T00:00:00,11,51,14567,1,02,Hessen,South,KASSEL,Germany,34117,80211,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,707,707,ST,7.40,5231.80,869.61,EUR,4362.19000,0.83
1217,.1~1218,1218,C2,03,11,03/11,2024-02-20T00:00:00,11,51,14564,1,02,Nrth Rhine Westfalia,West,KÖLN,Germany,50997,80247,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,623,623,ST,7.40,4610.20,766.29,EUR,3843.91000,0.83
1218,.1~1219,1219,C2,03,11,03/11,2024-02-20T00:00:00,11,51,14560,1,02,Schleswig-Holstein,North,HALSTENBEK,Germany,25469,80284,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,705,705,ST,7.40,5217.00,867.15,EUR,4349.85000,0.83
1219,.1~1220,1220,C2,03,11,03/11,2024-02-20T00:00:00,11,51,14566,1,02,Nrth Rhine Westfalia,West,SIEGEN,Germany,57072,80257,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,868,868,ST,5.50,4774.00,685.72,EUR,4088.28000,0.86
1220,.1~1221,1221,C2,03,11,03/11,2024-02-20T00:00:00,11,51,14565,1,02,Nrth Rhine Westfalia,West,BERGISCH GLADBACH,Germany,51465,80229,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,801,801,ST,5.50,4405.50,632.79,EUR,3772.71000,0.86
1221,.1~1222,1222,C2,03,11,03/11,2024-02-20T00:00:00,11,51,14568,1,02,Thuringia,South,GERA,Germany,07545,80290,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,780,780,ST,5.50,4290.00,616.20,EUR,3673.80000,0.86
1222,.1~1223,1223,C2,03,11,03/11,2024-02-20T00:00:00,11,51,14570,1,02,Hessen,South,FRANKFURT/MAIN,Germany,60488,80208,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,837,837,ST,5.50,4603.50,661.23,EUR,3942.27000,0.86
1223,.1~1224,1224,C2,03,11,03/11,2024-02-20T00:00:00,11,51,14563,1,02,Nrth Rhine Westfalia,West,REMSCHEID,Germany,42853,80256,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,834,834,ST,5.50,4587.00,658.86,EUR,3928.14000,0.86
1224,.1~1225,1225,C2,03,11,03/11,2024-02-20T00:00:00,11,51,14562,1,02,Saxony,North,LEIPZIG,Germany,04209,80273,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,774,774,ST,5.50,4257.00,611.46,EUR,3645.54000,0.86
1225,.1~1226,1226,C2,03,11,03/11,2024-02-20T00:00:00,11,51,14558,1,02,Berlin,North,BERLIN,Germany,13601,80292,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,772,772,ST,5.50,4246.00,609.88,EUR,3636.12000,0.86
1226,.1~1227,1227,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14583,3,02,Nrth Rhine Westfalia,West,DÜREN,Germany,52349,80109,10,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,854,854,ST,6.90,5892.60,1938.58,EUR,3954.02000,0.67
1227,.1~1228,1228,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14583,2,02,Nrth Rhine Westfalia,West,DÜREN,Germany,52349,80109,10,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,846,846,ST,6.90,5837.40,1920.42,EUR,3916.98000,0.67
1228,.1~1229,1229,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14583,1,02,Nrth Rhine Westfalia,West,DÜREN,Germany,52349,80109,10,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,948,948,ST,6.90,6541.20,2151.96,EUR,4389.24000,0.67
1229,.1~1230,1230,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14598,1,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,938,938,ST,6.90,6472.20,2129.26,EUR,4342.94000,0.67
1230,.1~1231,1231,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14598,2,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,862,862,ST,6.90,5947.80,1956.74,EUR,3991.06000,0.67
1231,.1~1232,1232,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14598,3,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,884,884,ST,6.90,6099.60,2006.68,EUR,4092.92000,0.67
1232,.1~1233,1233,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14575,1,02,Baden-Wurttemberg,South,STUTTGART,Germany,70173,80118,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,1090,1090,ST,6.23,6790.70,1340.70,EUR,5450.00000,0.80
1233,.1~1234,1234,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14577,1,02,Bavaria,South,INGOLSTADT,Germany,85055,80120,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,1141,1141,ST,6.23,7108.43,1403.43,EUR,5705.00000,0.80
1234,.1~1235,1235,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14577,2,02,Bavaria,South,INGOLSTADT,Germany,85055,80120,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,1092,1092,ST,6.23,6803.16,1343.16,EUR,5460.00000,0.80
1235,.1~1236,1236,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14579,1,02,Hamburg,North,HAMBURG,Germany,22765,80135,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,898,898,ST,6.23,5594.54,1104.54,EUR,4490.00000,0.80
1236,.1~1237,1237,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14581,1,02,Nrth Rhine Westfalia,West,KREFELD,Germany,47798,80157,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,896,896,ST,6.23,5582.08,1102.08,EUR,4480.00000,0.80
1237,.1~1238,1238,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14573,1,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76133,80115,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,1060,1060,ST,6.23,6603.80,1303.80,EUR,5300.00000,0.80
1238,.1~1239,1239,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14573,4,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76133,80115,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,1155,1155,ST,5.79,6687.45,912.45,EUR,5775.00000,0.86
1239,.1~1240,1240,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14573,3,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76133,80115,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,934,934,ST,5.79,5407.86,737.86,EUR,4670.00000,0.86
1240,.1~1241,1241,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14577,3,02,Bavaria,South,INGOLSTADT,Germany,85055,80120,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,1228,1228,ST,5.79,7110.12,970.12,EUR,6140.00000,0.86
1241,.1~1242,1242,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14581,4,02,Nrth Rhine Westfalia,West,KREFELD,Germany,47798,80157,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,943,943,ST,5.79,5459.97,744.97,EUR,4715.00000,0.86
1242,.1~1243,1243,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14575,2,02,Baden-Wurttemberg,South,STUTTGART,Germany,70173,80118,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,890,890,ST,7.26,6461.40,2020.30,EUR,4441.10000,0.69
1243,.1~1244,1244,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14573,2,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76133,80115,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,974,974,ST,7.26,7071.24,2210.98,EUR,4860.26000,0.69
1244,.1~1245,1245,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14581,2,02,Nrth Rhine Westfalia,West,KREFELD,Germany,47798,80157,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,835,835,ST,7.26,6062.10,1895.45,EUR,4166.65000,0.69
1245,.1~1246,1246,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14581,3,02,Nrth Rhine Westfalia,West,KREFELD,Germany,47798,80157,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,981,981,ST,7.26,7122.06,2226.87,EUR,4895.19000,0.69
1246,.1~1247,1247,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14579,3,02,Hamburg,North,HAMBURG,Germany,22765,80135,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,955,955,ST,7.26,6933.30,2167.85,EUR,4765.45000,0.69
1247,.1~1248,1248,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14579,2,02,Hamburg,North,HAMBURG,Germany,22765,80135,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,869,869,ST,7.26,6308.94,1972.63,EUR,4336.31000,0.69
1248,.1~1249,1249,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14597,1,02,Baden-Wurttemberg,South,NÜRTINGEN,Germany,72622,80179,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,656,656,ST,7.40,4854.40,806.88,EUR,4047.52000,0.83
1249,.1~1250,1250,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14595,1,02,Hessen,South,WEITERSTADT,Germany,64331,80216,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,608,608,ST,7.40,4499.20,747.84,EUR,3751.36000,0.83
1250,.1~1251,1251,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14594,1,02,Baden-Wurttemberg,South,REUTLINGEN,Germany,72770,80180,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,599,599,ST,7.40,4432.60,736.77,EUR,3695.83000,0.83
1251,.1~1252,1252,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14593,1,02,Nrth Rhine Westfalia,West,LEVERKUSEN,Germany,51377,80251,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,602,602,ST,7.40,4454.80,740.46,EUR,3714.34000,0.83
1252,.1~1253,1253,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14591,1,02,Nrth Rhine Westfalia,West,LEVERKUSEN,Germany,51373,80250,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,647,647,ST,7.40,4787.80,795.81,EUR,3991.99000,0.83
1253,.1~1254,1254,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14584,1,02,Brandenburg,North,TELTOW,Germany,14513,80200,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,590,590,ST,7.40,4366.00,725.70,EUR,3640.30000,0.83
1254,.1~1255,1255,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14585,1,02,Lower Saxony,North,OLDENBURG,Germany,26133,80226,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,712,712,ST,7.40,5268.80,875.76,EUR,4393.04000,0.83
1255,.1~1256,1256,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14588,1,02,Saxony,North,RÖHRSDORF,Germany,09247,80275,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,587,587,ST,7.40,4343.80,722.01,EUR,3621.79000,0.83
1256,.1~1257,1257,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14586,1,02,Schleswig-Holstein,North,LÜBECK,Germany,23556,80287,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,894,894,ST,5.50,4917.00,706.26,EUR,4210.74000,0.86
1257,.1~1258,1258,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14587,1,02,Schleswig-Holstein,North,FLENSBURG,Germany,24941,80282,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,889,889,ST,5.50,4889.50,702.31,EUR,4187.19000,0.86
1258,.1~1259,1259,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14589,1,02,Nrth Rhine Westfalia,West,ST. AUGUSTIN,Germany,53757,80258,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,854,854,ST,5.50,4697.00,674.66,EUR,4022.34000,0.86
1259,.1~1260,1260,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14590,1,02,Nrth Rhine Westfalia,West,WUPPERTAL,Germany,42275,80259,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,822,822,ST,5.50,4521.00,649.38,EUR,3871.62000,0.86
1260,.1~1261,1261,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14592,1,02,Nrth Rhine Westfalia,West,BIELEFELD,Germany,33611,80231,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,810,810,ST,5.50,4455.00,639.90,EUR,3815.10000,0.86
1261,.1~1262,1262,C2,03,12,03/12,2024-02-21T00:00:00,11,52,14596,1,02,Baden-Wurttemberg,South,NÜRTINGEN,Germany,72622,80178,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,800,800,ST,5.50,4400.00,632.00,EUR,3768.00000,0.86
1262,.1~1263,1263,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14600,3,02,Baden-Wurttemberg,South,ALBSTADT,Germany,72458,80170,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,941,941,ST,6.23,5862.43,1157.43,EUR,4705.00000,0.80
1263,.1~1264,1264,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14600,2,02,Baden-Wurttemberg,South,ALBSTADT,Germany,72458,80170,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,920,920,ST,6.23,5731.60,1131.60,EUR,4600.00000,0.80
1264,.1~1265,1265,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14604,1,02,Mecklenburg-Vorpomm.,North,ROSTOCK,Germany,18184,80141,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,893,893,ST,6.23,5563.39,1098.39,EUR,4465.00000,0.80
1265,.1~1266,1266,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14604,2,02,Mecklenburg-Vorpomm.,North,ROSTOCK,Germany,18184,80141,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,993,993,ST,5.79,5749.47,784.47,EUR,4965.00000,0.86
1266,.1~1267,1267,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14602,3,02,Berlin,North,BERLIN,Germany,13349,80129,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,1217,1217,ST,5.79,7046.43,961.43,EUR,6085.00000,0.86
1267,.1~1268,1268,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14602,1,02,Berlin,North,BERLIN,Germany,13349,80129,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,1204,1204,ST,5.79,6971.16,951.16,EUR,6020.00000,0.86
1268,.1~1269,1269,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14600,4,02,Baden-Wurttemberg,South,ALBSTADT,Germany,72458,80170,12,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,916,916,ST,6.13,5615.08,1035.08,EUR,4580.00000,0.82
1269,.1~1270,1270,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14602,2,02,Berlin,North,BERLIN,Germany,13349,80129,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,916,916,ST,7.26,6650.16,2079.32,EUR,4570.84000,0.69
1270,.1~1271,1271,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14602,4,02,Berlin,North,BERLIN,Germany,13349,80129,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,312,312,ST,7.26,2265.12,708.24,EUR,1556.88000,0.69
1271,.1~1272,1272,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14600,1,02,Baden-Wurttemberg,South,ALBSTADT,Germany,72458,80170,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,812,812,ST,7.26,5895.12,1843.24,EUR,4051.88000,0.69
1272,.1~1273,1273,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14623,1,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76185,80175,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,621,621,ST,7.40,4595.40,763.83,EUR,3831.57000,0.83
1273,.1~1274,1274,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14621,1,02,Hessen,South,MAGDEBURG,Germany,39104,80215,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,619,619,ST,7.40,4580.60,761.37,EUR,3819.23000,0.83
1274,.1~1275,1275,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14610,1,02,Rhineland Palatinate,West,TRIER,Germany,54294,80267,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,690,690,ST,7.40,5106.00,848.70,EUR,4257.30000,0.83
1275,.1~1276,1276,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14608,1,02,Lower Saxony,North,HILDESHEIM,Germany,31137,80223,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,701,701,ST,7.40,5187.40,862.23,EUR,4325.17000,0.83
1276,.1~1277,1277,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14614,1,02,Bavaria,South,MÜNCHEN,Germany,80331,80191,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,817,817,ST,5.50,4493.50,645.43,EUR,3848.07000,0.86
1277,.1~1278,1278,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14619,1,02,Baden-Wurttemberg,South,BALINGEN,Germany,72336,80171,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,912,912,ST,5.50,5016.00,720.48,EUR,4295.52000,0.86
1278,.1~1279,1279,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14606,1,02,Saxony-Anhalt,North,LEIßLING,Germany,06667,80280,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,804,804,ST,5.50,4422.00,635.16,EUR,3786.84000,0.86
1279,.1~1280,1280,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14612,1,02,Nrth Rhine Westfalia,West,DUISBURG,Germany,47059,80238,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,583,583,ST,7.36,4290.88,658.79,EUR,3632.09000,0.85
1280,.1~1281,1281,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14615,1,02,Saarland,West,DUDWEILER,Germany,66125,80268,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,579,579,ST,7.36,4261.44,654.27,EUR,3607.17000,0.85
1281,.1~1282,1282,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14617,1,02,Nrth Rhine Westfalia,West,PORTA WESTFALICA,Germany,32457,80255,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,721,721,ST,7.36,5306.56,814.73,EUR,4491.83000,0.85
1282,.1~1283,1283,C2,03,13,03/13,2024-02-22T00:00:00,11,53,14624,1,02,Bavaria,South,MÜNCHEN,Germany,80331,80187,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,643,643,ST,7.36,4732.48,726.59,EUR,4005.89000,0.85
1283,.1~1284,1284,C2,03,14,03/14,2024-02-23T00:00:00,11,54,14629,2,02,Saxony,North,ZWICKAU,Germany,08058,80166,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,1090,1090,ST,6.23,6790.70,1340.70,EUR,5450.00000,0.80
1284,.1~1285,1285,C2,03,14,03/14,2024-02-23T00:00:00,11,54,14629,1,02,Saxony,North,ZWICKAU,Germany,08058,80166,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,1060,1060,ST,6.23,6603.80,1303.80,EUR,5300.00000,0.80
1285,.1~1286,1286,C2,03,14,03/14,2024-02-23T00:00:00,11,54,14627,3,02,Hamburg,North,BUXTEHUDE,Germany,21614,80134,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,1005,1005,ST,6.23,6261.15,1236.15,EUR,5025.00000,0.80
1286,.1~1287,1287,C2,03,14,03/14,2024-02-23T00:00:00,11,54,14627,2,02,Hamburg,North,BUXTEHUDE,Germany,21614,80134,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,1079,1079,ST,6.23,6722.17,1327.17,EUR,5395.00000,0.80
1287,.1~1288,1288,C2,03,14,03/14,2024-02-23T00:00:00,11,54,14627,1,02,Hamburg,North,BUXTEHUDE,Germany,21614,80134,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,1108,1108,ST,6.23,6902.84,1362.84,EUR,5540.00000,0.80
1288,.1~1289,1289,C2,03,14,03/14,2024-02-23T00:00:00,11,54,14625,1,02,Bavaria,South,WÜRZBURG,Germany,97070,80128,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,889,889,ST,6.23,5538.47,1093.47,EUR,4445.00000,0.80
1289,.1~1290,1290,C2,03,14,03/14,2024-02-23T00:00:00,11,54,14625,2,02,Bavaria,South,WÜRZBURG,Germany,97070,80128,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,1094,1094,ST,6.23,6815.62,1345.62,EUR,5470.00000,0.80
1290,.1~1291,1291,C2,03,14,03/14,2024-02-23T00:00:00,11,54,14647,1,02,Bavaria,South,MÜNCHEN,Germany,80634,80193,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,709,709,ST,7.40,5246.60,872.07,EUR,4374.53000,0.83
1291,.1~1292,1292,C2,03,14,03/14,2024-02-23T00:00:00,11,54,14646,1,02,Nrth Rhine Westfalia,West,OBERHAUSEN,Germany,46067,80254,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,712,712,ST,7.40,5268.80,875.76,EUR,4393.04000,0.83
1292,.1~1293,1293,C2,03,14,03/14,2024-02-23T00:00:00,11,54,14635,1,02,Lower Saxony,North,OLDENBURG,Germany,26125,80225,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,682,682,ST,7.40,5046.80,838.86,EUR,4207.94000,0.83
1293,.1~1294,1294,C2,03,14,03/14,2024-02-23T00:00:00,11,54,14636,1,02,Nrth Rhine Westfalia,West,GÜTERSLOH,Germany,33330,80244,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,908,908,ST,5.50,4994.00,717.32,EUR,4276.68000,0.86
1294,.1~1295,1295,C2,03,14,03/14,2024-02-23T00:00:00,11,54,14638,1,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44137,80236,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,947,947,ST,5.50,5208.50,748.13,EUR,4460.37000,0.86
1295,.1~1296,1296,C2,03,14,03/14,2024-02-23T00:00:00,11,54,14640,1,02,Nrth Rhine Westfalia,West,DUISBURG,Germany,47051,80239,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,853,853,ST,5.50,4691.50,673.87,EUR,4017.63000,0.86
1296,.1~1297,1297,C2,03,14,03/14,2024-02-23T00:00:00,11,54,14642,1,02,Bavaria,South,MÜNCHEN,Germany,80339,80194,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,895,895,ST,5.50,4922.50,707.05,EUR,4215.45000,0.86
