,ID,ROW_ID,COMPANY_CODE,SALES_ORGANIZATION,SIM_ROUND,SIM_PERIOD,MATERIAL_DESCRIPTION,DISTRIBUTION_CHANNEL,AREA,QUANTITY,UNIT,AVERAGE_PRICE,NET_VALUE,CURRENCY
1073,.1~1051,1051,C2,Market,03,12,500g Mixed Fruit Muesli,12,West,5240,ST,6.13,32121.20,EUR
1074,.1~1053,1053,C2,Market,03,12,500g Nut Muesli,12,North,7502,ST,5.90,44261.80,EUR
1075,.1~1055,1055,C2,Market,03,12,500g Nut Muesli,12,South,3240,ST,5.90,19116.00,EUR
1076,.1~1057,1057,C2,Market,03,12,500g Nut Muesli,12,West,2038,ST,5.90,12024.20,EUR
1077,.1~1059,1059,C2,Market,03,12,500g Raisin Muesli,12,North,3318,ST,5.79,19211.22,EUR
1078,.1~1061,1061,C2,Market,03,12,500g Raisin Muesli,12,South,4374,ST,5.79,25325.46,EUR
1079,.1~1063,1063,C2,Market,03,12,500g Raisin Muesli,12,West,5380,ST,5.79,31150.20,EUR
1080,.1~1065,1065,C2,Market,03,12,500g Strawberry Muesli,12,North,2043,ST,6.23,12727.89,EUR
1081,.1~1067,1067,C2,Market,03,12,500g Strawberry Muesli,12,South,3811,ST,6.23,23742.53,EUR
1082,.1~1069,1069,C2,Market,03,12,500g Strawberry Muesli,12,West,2525,ST,6.23,15730.75,EUR
1083,.1~1071,1071,C2,Market,03,12,500g Mixed Fruit Muesli,14,North,1262,ST,7.36,9288.32,EUR
1084,.1~1073,1073,C2,Market,03,12,500g Mixed Fruit Muesli,14,South,3377,ST,7.36,24854.72,EUR
1085,.1~1075,1075,C2,Market,03,12,500g Mixed Fruit Muesli,14,West,4260,ST,7.36,31353.60,EUR
1086,.1~1077,1077,C2,Market,03,12,500g Nut Muesli,14,North,2398,ST,5.90,14148.20,EUR
1087,.1~1079,1079,C2,Market,03,12,500g Nut Muesli,14,South,2232,ST,5.90,13168.80,EUR
1088,.1~1081,1081,C2,Market,03,12,500g Nut Muesli,14,West,1590,ST,5.90,9381.00,EUR
1089,.1~1083,1083,C2,Market,03,12,500g Original Muesli,14,North,1582,ST,5.77,9128.14,EUR
1090,.1~1085,1085,C2,Market,03,12,500g Raisin Muesli,14,North,10315,ST,5.54,57209.84,EUR
1091,.1~1087,1087,C2,Market,03,12,500g Raisin Muesli,14,South,8612,ST,5.55,47828.55,EUR
1092,.1~1089,1089,C2,Market,03,12,500g Raisin Muesli,14,West,7621,ST,5.56,42382.40,EUR
1093,.1~1091,1091,C2,Market,03,12,500g Strawberry Muesli,14,North,3087,ST,6.23,19232.01,EUR
1094,.1~1093,1093,C2,Market,03,12,500g Strawberry Muesli,14,South,705,ST,6.23,4392.15,EUR
1095,.1~1095,1095,C2,Market,03,12,500g Strawberry Muesli,14,West,3829,ST,6.23,23854.67,EUR
