,ID,ROW_ID,PLANT,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,STORAGE_LOCATION,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,INVENTORY_OPENING_BALANCE,UNIT
214,.1~834,834,C2,02,18,02/18,2024-02-07T00:00:00,8,38,88,CC-R04,Raisins,Raw materials,R04,,Raisins,14650.000,KG
215,.1~372,372,C2,01,17,01/17,2024-01-17T00:00:00,4,17,88,CC-R04,Raisins,Raw materials,R04,,Raisins,12800.000,KG
216,.1~570,570,C2,02,06,02/06,2024-01-26T00:00:00,6,26,88,CC-R04,Raisins,Raw materials,R04,,Raisins,28050.300,KG
217,.1~306,306,C2,01,14,01/14,2024-01-14T00:00:00,3,14,88,CC-R04,Raisins,Raw materials,R04,,Raisins,14733.600,KG
218,.1~64,64,C2,01,03,01/03,2024-01-03T00:00:00,1,3,88,CC-R04,Raisins,Raw materials,R04,,Raisins,25600.000,KG
219,.1~614,614,C2,02,08,02/08,2024-01-28T00:00:00,6,28,88,CC-R04,Raisins,Raw materials,R04,,Raisins,25600.000,KG
220,.1~86,86,C2,01,04,01/04,2024-01-04T00:00:00,1,4,88,CC-R04,Raisins,Raw materials,R04,,Raisins,25600.000,KG
221,.1~812,812,C2,02,17,02/17,2024-02-06T00:00:00,8,37,88,CC-R04,Raisins,Raw materials,R04,,Raisins,15952.600,KG
222,.1~42,42,C2,01,02,01/02,2024-01-02T00:00:00,1,2,88,CC-R04,Raisins,Raw materials,R04,,Raisins,0.000,KG
223,.1~746,746,C2,02,14,02/14,2024-02-03T00:00:00,7,34,88,CC-R04,Raisins,Raw materials,R04,,Raisins,35250.800,KG
224,.1~174,174,C2,01,08,01/08,2024-01-08T00:00:00,2,8,88,CC-R04,Raisins,Raw materials,R04,,Raisins,18000.400,KG
225,.1~152,152,C2,01,07,01/07,2024-01-07T00:00:00,2,7,88,CC-R04,Raisins,Raw materials,R04,,Raisins,25600.000,KG
226,.1~878,878,C2,02,20,02/20,2024-02-09T00:00:00,8,40,88,CC-R04,Raisins,Raw materials,R04,,Raisins,14650.000,KG
227,.1~460,460,C2,02,01,02/01,2024-01-21T00:00:00,5,21,88,CC-R04,Raisins,Raw materials,R04,,Raisins,3200.000,KG
228,.1~724,724,C2,02,13,02/13,2024-02-02T00:00:00,7,33,88,CC-R04,Raisins,Raw materials,R04,,Raisins,37850.800,KG
229,.1~196,196,C2,01,09,01/09,2024-01-09T00:00:00,2,9,88,CC-R04,Raisins,Raw materials,R04,,Raisins,10200.400,KG
230,.1~482,482,C2,02,02,02/02,2024-01-22T00:00:00,5,22,88,CC-R04,Raisins,Raw materials,R04,,Raisins,3200.000,KG
231,.1~768,768,C2,02,15,02/15,2024-02-04T00:00:00,7,35,88,CC-R04,Raisins,Raw materials,R04,,Raisins,31552.600,KG
232,.1~218,218,C2,01,10,01/10,2024-01-10T00:00:00,2,10,88,CC-R04,Raisins,Raw materials,R04,,Raisins,6400.000,KG
233,.1~856,856,C2,02,19,02/19,2024-02-08T00:00:00,8,39,88,CC-R04,Raisins,Raw materials,R04,,Raisins,14650.000,KG
234,.1~702,702,C2,02,12,02/12,2024-02-01T00:00:00,7,32,88,CC-R04,Raisins,Raw materials,R04,,Raisins,25600.000,KG
235,.1~240,240,C2,01,11,01/11,2024-01-11T00:00:00,3,11,88,CC-R04,Raisins,Raw materials,R04,,Raisins,19200.000,KG
236,.1~284,284,C2,01,13,01/13,2024-01-13T00:00:00,3,13,88,CC-R04,Raisins,Raw materials,R04,,Raisins,17333.600,KG
237,.1~658,658,C2,02,10,02/10,2024-01-30T00:00:00,6,30,88,CC-R04,Raisins,Raw materials,R04,,Raisins,25600.000,KG
238,.1~504,504,C2,02,03,02/03,2024-01-23T00:00:00,5,23,88,CC-R04,Raisins,Raw materials,R04,,Raisins,3200.000,KG
239,.1~790,790,C2,02,16,02/16,2024-02-05T00:00:00,8,36,88,CC-R04,Raisins,Raw materials,R04,,Raisins,23752.600,KG
240,.1~20,20,C2,01,01,01/01,2024-01-01T00:00:00,1,1,88,CC-R04,Raisins,Raw materials,R04,,Raisins,0.000,KG
241,.1~262,262,C2,01,12,01/12,2024-01-12T00:00:00,3,12,88,CC-R04,Raisins,Raw materials,R04,,Raisins,19200.000,KG
242,.1~680,680,C2,02,11,02/11,2024-01-31T00:00:00,7,31,88,CC-R04,Raisins,Raw materials,R04,,Raisins,25600.000,KG
243,.1~438,438,C2,01,20,01/20,2024-01-20T00:00:00,4,20,88,CC-R04,Raisins,Raw materials,R04,,Raisins,3200.600,KG
244,.1~900,900,C2,03,01,03/01,2024-02-10T00:00:00,9,41,88,CC-R04,Raisins,Raw materials,R04,,Raisins,14650.000,KG
245,.1~130,130,C2,01,06,01/06,2024-01-06T00:00:00,2,6,88,CC-R04,Raisins,Raw materials,R04,,Raisins,25600.000,KG
246,.1~764,764,C2,02,15,02/15,2024-02-04T00:00:00,7,35,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,197000,ST
247,.1~654,654,C2,02,10,02/10,2024-01-30T00:00:00,6,30,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,48000,ST
248,.1~258,258,C2,01,12,01/12,2024-01-12T00:00:00,3,12,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,192000,ST
249,.1~280,280,C2,01,13,01/13,2024-01-13T00:00:00,3,13,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,192000,ST
250,.1~632,632,C2,02,09,02/09,2024-01-29T00:00:00,6,29,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,71340,ST
251,.1~126,126,C2,01,06,01/06,2024-01-06T00:00:00,2,6,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,22334,ST
252,.1~720,720,C2,02,13,02/13,2024-02-02T00:00:00,7,33,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,197000,ST
253,.1~302,302,C2,01,14,01/14,2024-01-14T00:00:00,3,14,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,192000,ST
254,.1~786,786,C2,02,16,02/16,2024-02-05T00:00:00,8,36,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,197000,ST
255,.1~544,544,C2,02,05,02/05,2024-01-25T00:00:00,5,25,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,160000,ST
256,.1~236,236,C2,01,11,01/11,2024-01-11T00:00:00,3,11,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,192000,ST
257,.1~896,896,C2,03,01,03/01,2024-02-10T00:00:00,9,41,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,197000,ST
258,.1~412,412,C2,01,19,01/19,2024-01-19T00:00:00,4,19,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,90004,ST
259,.1~522,522,C2,02,04,02/04,2024-01-24T00:00:00,5,24,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,160000,ST
260,.1~38,38,C2,01,02,01/02,2024-01-02T00:00:00,1,2,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,0,ST
261,.1~434,434,C2,01,20,01/20,2024-01-20T00:00:00,4,20,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,64004,ST
262,.1~742,742,C2,02,14,02/14,2024-02-03T00:00:00,7,34,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,197000,ST
263,.1~60,60,C2,01,03,01/03,2024-01-03T00:00:00,1,3,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,96000,ST
264,.1~500,500,C2,02,03,02/03,2024-01-23T00:00:00,5,23,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,64000,ST
265,.1~852,852,C2,02,19,02/19,2024-02-08T00:00:00,8,39,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,197000,ST
266,.1~456,456,C2,02,01,02/01,2024-01-21T00:00:00,5,21,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,64000,ST
267,.1~698,698,C2,02,12,02/12,2024-02-01T00:00:00,7,32,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,197000,ST
268,.1~170,170,C2,01,08,01/08,2024-01-08T00:00:00,2,8,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,0,ST
269,.1~148,148,C2,01,07,01/07,2024-01-07T00:00:00,2,7,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,0,ST
270,.1~478,478,C2,02,02,02/02,2024-01-22T00:00:00,5,22,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,64000,ST
271,.1~874,874,C2,02,20,02/20,2024-02-09T00:00:00,8,40,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,197000,ST
272,.1~104,104,C2,01,05,01/05,2024-01-05T00:00:00,1,5,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,48000,ST
273,.1~16,16,C2,01,01,01/01,2024-01-01T00:00:00,1,1,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,0,ST
274,.1~808,808,C2,02,17,02/17,2024-02-06T00:00:00,8,37,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,197000,ST
275,.1~676,676,C2,02,11,02/11,2024-01-31T00:00:00,7,31,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,23674,ST
276,.1~610,610,C2,02,08,02/08,2024-01-28T00:00:00,6,28,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,96000,ST
277,.1~324,324,C2,01,15,01/15,2024-01-15T00:00:00,3,15,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,189670,ST
278,.1~588,588,C2,02,07,02/07,2024-01-27T00:00:00,6,27,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,119006,ST
279,.1~346,346,C2,01,16,01/16,2024-01-16T00:00:00,4,16,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,163670,ST
280,.1~192,192,C2,01,09,01/09,2024-01-09T00:00:00,2,9,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,0,ST
281,.1~214,214,C2,01,10,01/10,2024-01-10T00:00:00,2,10,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,0,ST
282,.1~82,82,C2,01,04,01/04,2024-01-04T00:00:00,1,4,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,70000,ST
283,.1~566,566,C2,02,06,02/06,2024-01-26T00:00:00,6,26,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,145006,ST
284,.1~368,368,C2,01,17,01/17,2024-01-17T00:00:00,4,17,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,137670,ST
285,.1~390,390,C2,01,18,01/18,2024-01-18T00:00:00,4,18,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,116004,ST
286,.1~830,830,C2,02,18,02/18,2024-02-07T00:00:00,8,38,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,197000,ST
287,.1~587,587,C2,02,07,02/07,2024-01-27T00:00:00,6,27,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,119006,ST
288,.1~785,785,C2,02,16,02/16,2024-02-05T00:00:00,8,36,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,197000,ST
289,.1~301,301,C2,01,14,01/14,2024-01-14T00:00:00,3,14,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,192000,ST
290,.1~15,15,C2,01,01,01/01,2024-01-01T00:00:00,1,1,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,0,ST
291,.1~807,807,C2,02,17,02/17,2024-02-06T00:00:00,8,37,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,197000,ST
292,.1~675,675,C2,02,11,02/11,2024-01-31T00:00:00,7,31,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,23674,ST
293,.1~103,103,C2,01,05,01/05,2024-01-05T00:00:00,1,5,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,48000,ST
294,.1~609,609,C2,02,08,02/08,2024-01-28T00:00:00,6,28,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,96000,ST
295,.1~323,323,C2,01,15,01/15,2024-01-15T00:00:00,3,15,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,189670,ST
296,.1~631,631,C2,02,09,02/09,2024-01-29T00:00:00,6,29,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,71340,ST
297,.1~763,763,C2,02,15,02/15,2024-02-04T00:00:00,7,35,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,197000,ST
298,.1~477,477,C2,02,02,02/02,2024-01-22T00:00:00,5,22,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,64000,ST
299,.1~147,147,C2,01,07,01/07,2024-01-07T00:00:00,2,7,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,0,ST
300,.1~169,169,C2,01,08,01/08,2024-01-08T00:00:00,2,8,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,0,ST
301,.1~125,125,C2,01,06,01/06,2024-01-06T00:00:00,2,6,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,22334,ST
302,.1~697,697,C2,02,12,02/12,2024-02-01T00:00:00,7,32,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,197000,ST
303,.1~455,455,C2,02,01,02/01,2024-01-21T00:00:00,5,21,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,64000,ST
304,.1~851,851,C2,02,19,02/19,2024-02-08T00:00:00,8,39,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,197000,ST
305,.1~499,499,C2,02,03,02/03,2024-01-23T00:00:00,5,23,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,64000,ST
306,.1~653,653,C2,02,10,02/10,2024-01-30T00:00:00,6,30,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,48000,ST
307,.1~59,59,C2,01,03,01/03,2024-01-03T00:00:00,1,3,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,96000,ST
308,.1~433,433,C2,01,20,01/20,2024-01-20T00:00:00,4,20,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,64004,ST
309,.1~741,741,C2,02,14,02/14,2024-02-03T00:00:00,7,34,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,197000,ST
310,.1~521,521,C2,02,04,02/04,2024-01-24T00:00:00,5,24,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,160000,ST
311,.1~279,279,C2,01,13,01/13,2024-01-13T00:00:00,3,13,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,192000,ST
312,.1~411,411,C2,01,19,01/19,2024-01-19T00:00:00,4,19,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,90004,ST
313,.1~37,37,C2,01,02,01/02,2024-01-02T00:00:00,1,2,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,0,ST
314,.1~345,345,C2,01,16,01/16,2024-01-16T00:00:00,4,16,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,163670,ST
315,.1~213,213,C2,01,10,01/10,2024-01-10T00:00:00,2,10,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,0,ST
316,.1~367,367,C2,01,17,01/17,2024-01-17T00:00:00,4,17,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,137670,ST
317,.1~719,719,C2,02,13,02/13,2024-02-02T00:00:00,7,33,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,197000,ST
318,.1~191,191,C2,01,09,01/09,2024-01-09T00:00:00,2,9,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,0,ST
319,.1~873,873,C2,02,20,02/20,2024-02-09T00:00:00,8,40,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,197000,ST
320,.1~565,565,C2,02,06,02/06,2024-01-26T00:00:00,6,26,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,145006,ST
321,.1~81,81,C2,01,04,01/04,2024-01-04T00:00:00,1,4,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,70000,ST
322,.1~389,389,C2,01,18,01/18,2024-01-18T00:00:00,4,18,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,116004,ST
323,.1~895,895,C2,03,01,03/01,2024-02-10T00:00:00,9,41,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,197000,ST
324,.1~829,829,C2,02,18,02/18,2024-02-07T00:00:00,8,38,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,197000,ST
325,.1~543,543,C2,02,05,02/05,2024-01-25T00:00:00,5,25,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,160000,ST
326,.1~257,257,C2,01,12,01/12,2024-01-12T00:00:00,3,12,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,192000,ST
327,.1~235,235,C2,01,11,01/11,2024-01-11T00:00:00,3,11,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,192000,ST
328,.1~855,855,C2,02,19,02/19,2024-02-08T00:00:00,8,39,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,8852.800,KG
329,.1~41,41,C2,01,02,01/02,2024-01-02T00:00:00,1,2,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,0.000,KG
330,.1~63,63,C2,01,03,01/03,2024-01-03T00:00:00,1,3,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,32800.000,KG
331,.1~833,833,C2,02,18,02/18,2024-02-07T00:00:00,8,38,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,16652.800,KG
332,.1~85,85,C2,01,04,01/04,2024-01-04T00:00:00,1,4,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,32800.000,KG
333,.1~151,151,C2,01,07,01/07,2024-01-07T00:00:00,2,7,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,25600.000,KG
334,.1~811,811,C2,02,17,02/17,2024-02-06T00:00:00,8,37,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,21850.000,KG
335,.1~107,107,C2,01,05,01/05,2024-01-05T00:00:00,1,5,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,32800.000,KG
336,.1~789,789,C2,02,16,02/16,2024-02-05T00:00:00,8,36,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,21850.000,KG
337,.1~129,129,C2,01,06,01/06,2024-01-06T00:00:00,2,6,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,28950.100,KG
338,.1~767,767,C2,02,15,02/15,2024-02-04T00:00:00,7,35,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,21850.000,KG
339,.1~591,591,C2,02,07,02/07,2024-01-27T00:00:00,6,27,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,35150.300,KG
340,.1~525,525,C2,02,04,02/04,2024-01-24T00:00:00,5,24,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,37200.000,KG
341,.1~415,415,C2,01,19,01/19,2024-01-19T00:00:00,4,19,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,3200.000,KG
342,.1~701,701,C2,02,12,02/12,2024-02-01T00:00:00,7,32,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,25600.000,KG
343,.1~239,239,C2,01,11,01/11,2024-01-11T00:00:00,3,11,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,18300.600,KG
344,.1~459,459,C2,02,01,02/01,2024-01-21T00:00:00,5,21,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,3200.000,KG
345,.1~327,327,C2,01,15,01/15,2024-01-15T00:00:00,3,15,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,3200.000,KG
346,.1~613,613,C2,02,08,02/08,2024-01-28T00:00:00,6,28,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,34000.000,KG
